Column1;ID;Budget_dollards
26;15112; -    
30;17393; -    
32;17965; -    
47;19881; -    
56;20445; -    
63;21382; -    
68;23245; -    
69;23283; -    
78;26389; -    
80;26533; -    
120;27244; -    
145;27555; -    
157;27936; -    
158;27993; -    
163;28115; -    
164;28175; -    
166;28244; -    
167;28254; -    
186;28427; -    
189;28446; -    
196;28493; -    
252;28775; -    
266;28834; -    
270;28843; -    
303;28977; -    
362;29217; -    
369;29251; -    
382;29290; -    
397;29347; -    
398;29358; -    
401;29368; -    
402;29370; -    
408;29808; -    
410;29965; -    
412;30318; -    
414;31733; -    
416;32239; -    
421;32488; -    
422;32517; -    
429;32785; -    
433;33464; -    
455;34498; -    
457;34503; -    
465;34833; -    
466;34877; -    
486;35158; -    
504;36114; -    
505;36127; -    
508;36284; -    
525;38890; -    
538;40132; -    
539;40133; -    
544;40222; -    
612;43500; -    
621;44160; -    
627;44296; -    
686;46277; -    
695;46530; -    
701;46688; -    
717;47133; -    
732;47362; -    
739;47522; -    
750;47797; -    
794;48852; -    
843;50737; -    
875;51728; -    
878;51788; -    
879;51796; -    
881;51935; -    
883;52024; -    
917;52786; -    
940;53355; -    
943;53447; -    
950;53637; -    
967;53779; -    
970;53825; -    
974;53875; -    
1025;54588; -    
1030;54681; -    
1039;55367; -    
1097;56622; -    
1133;57133; -    
1136;57186; -    
1147;57371; -    
1197;57751; -    
1218;57927; -    
1227;58033; -    
1255;58275; -    
1269;58536; -    
1273;58688; -    
1288;58984; -    
1303;59127; -    
1304;59128; -    
1309;59151; -    
1329;59496; -    
1330;59561; -    
1345;59701; -    
1356;59842; -    
1357;59876; -    
1362;59924; -    
1374;60053; -    
1389;60258; -    
1393;60513; -    
1395;60572; -    
1422;60919; -    
1498;61759; -    
1509;69975; -    
1517;84747; -    
1526;98772; -    
1530;106081; -    
1534;108247; -    
1535;108341; -    
1537;108512; -    
1557;108704; -    
1635;109645; -    
1648;109749; -    
1665;110131; -    
1686;110305; -    
1696;110575; -    
1702;110600; -    
1707;110664; -    
1710;110681; -    
1729;110874; -    
1731;110922; -    
1739;111105; -    
1782;111722; -    
1793;111809; -    
1803;111933; -    
1862;115605; -    
1867;115742; -    
1872;116587; -    
1875;118108; -    
1883;118740; -    
1898;119159; -    
1900;119193; -    
1916;120322; -    
1930;121153; -    
1946;122224; -    
1952;122733; -    
1962;123251; -    
1969;123270; -    
1979;123751; -    
1986;124263; -    
2022;125323; -    
2026;125327; -    
2031;125577; -    
2045;125898; -    
2048;125916; -    
2068;126310; -    
2077;126458; -    
2078;126472; -    
2088;126641; -    
2121;127480; -    
2124;127507; -    
2127;127540; -    
2140;127820; -    
2154;127971; -    
2162;128142; -    
2189;128614; -    
2193;128739; -    
2198;128746; -    
2200;128748; -    
2255;129473; -    
2265;129647; -    
2271;129747; -    
2278;129864; -    
2296;130152; -    
2308;130287; -    
2309;130289; -    
2318;130336; -    
2320;130423; -    
2321;130424; -    
2323;130437; -    
2328;130483; -    
2343;130708; -    
2364;131014; -    
2369;131181; -    
2374;131253; -    
2384;131393; -    
2388;131490; -    
2403;131855; -    
2404;131865; -    
2407;131872; -    
2414;131950; -    
2418;132040; -    
2419;132044; -    
2428;132231; -    
2437;132318; -    
2462;132962; -    
2463;133020; -    
2464;133029; -    
2495;133696; -    
2522;134076; -    
2532;134188; -    
2541;134273; -    
2544;134316; -    
2546;134333; -    
2551;134462; -    
2553;134492; -    
2563;134569; -    
2566;134610; -    
2572;134711; -    
2582;134964; -    
2584;134980; -    
2594;135065; -    
2596;135098; -    
2598;135207; -    
2602;135235; -    
2604;135250; -    
2608;135260; -    
2627;135543; -    
2639;135778; -    
2659;135869; -    
2668;135905; -    
2671;135911; -    
2672;135912; -    
2696;136316; -    
2697;136335; -    
2705;136374; -    
2706;136376; -    
2710;136502; -    
2714;136567; -    
2721;136835; -    
2726;137126; -    
2728;137158; -    
2734;137216; -    
2746;137323; -    
2749;137350; -    
2757;137457; -    
2760;137566; -    
2761;137569; -    
2766;137673; -    
2773;137914; -    
2775;137938; -    
2779;138046; -    
2783;138088; -    
2788;138197; -    
2790;138202; -    
2799;138361; -    
2805;138422; -    
2806;138424; -    
2808;138426; -    
2817;138593; -    
2818;138594; -    
2819;138597; -    
2823;138657; -    
2826;138680; -    
2837;138783; -    
2838;138788; -    
2839;138808; -    
2843;138825; -    
2852;138960; -    
2857;139043; -    
2865;139168; -    
2866;139181; -    
2867;139182; -    
2871;139260; -    
2872;139266; -    
2873;139267; -    
2880;139362; -    
2883;139369; -    
2888;139403; -    
2903;139755; -    
2904;139791; -    
2923;140260; -    
2934;140392; -    
2936;140410; -    
2938;140436; -    
2943;140467; -    
2958;140614; -    
2963;140647; -    
2964;140670; -    
2967;140763; -    
2968;140859; -    
2969;140868; -    
2970;140881; -    
2974;140981; -    
2975;140986; -    
2976;140987; -    
2978;140989; -    
2980;140992; -    
2981;141047; -    
2984;141110; -    
3011;141641; -    
3020;141826; -    
3021;141827; -    
3023;141845; -    
3025;141912; -    
3034;142079; -    
3037;142086; -    
3042;142128; -    
3059;142564; -    
3069;142812; -    
3070;142844; -    
3094;143523; -    
3095;143540; -    
3096;143561; -    
3099;143613; -    
3100;143638; -    
3106;143748; -    
3108;143755; -    
3112;143770; -    
3119;144065; -    
3121;144127; -    
3123;144133; -    
3125;144174; -    
3129;144222; -    
3131;144257; -    
3132;144263; -    
3134;144315; -    
3135;144320; -    
3138;144346; -    
3143;144449; -    
3144;144451; -    
3148;144532; -    
3149;144536; -    
3158;144673; -    
3161;144685; -    
3176;145182; -    
3182;145250; -    
3201;145533; -    
3202;145542; -    
3207;145726; -    
3214;145804; -    
3215;145826; -    
3216;145882; -    
3219;145886; -    
3224;145905; -    
3228;145919; -    
3231;145928; -    
3233;145941; -    
3235;145947; -    
3240;145954; -    
3241;145997; -    
3255;146405; -    
3257;146429; -    
3258;146431; -    
3263;146552; -    
3274;146648; -    
3277;146716; -    
3283;146907; -    
3294;147280; -    
3296;147450; -    
3308;147921; -    
3311;148065; -    
3319;169687; -    
3321;169744; -    
3322;169807; -    
3324;169834; -    
3325;169911; -    
3342;170570; -    
3344;170582; -    
3352;170828; -    
3353;170858; -    
3357;171061; -    
3359;171091; -    
3361;171097; -    
3372;171630; -    
3373;171661; -    
3376;171727; -    
3379;171756; -    
3380;171820; -    
3386;172048; -    
3388;172068; -    
3390;172146; -    
3393;172196; -    
3394;172203; -    
3399;172377; -    
3402;172486; -    
3409;172856; -    
3413;172886; -    
3416;172996; -    
3418;173038; -    
3425;173093; -    
3426;173109; -    
3427;173115; -    
3428;173119; -    
3432;173227; -    
3433;173265; -    
3435;173319; -    
3437;173357; -    
3438;173371; -    
3440;173391; -    
3444;173484; -    
3445;173485; -    
3448;173538; -    
3449;173542; -    
3450;173555; -    
3451;173662; -    
3457;173797; -    
3458;173798; -    
3464;173830; -    
3465;173850; -    
3467;173899; -    
3468;173958; -    
3471;174004; -    
3475;174186; -    
3484;174416; -    
3485;174420; -    
3488;174669; -    
3496;174934; -    
3497;174935; -    
3509;175370; -    
3510;175379; -    
3511;175475; -    
3522;175625; -    
3525;175901; -    
3527;175975; -    
3529;176010; -    
3530;176013; -    
3531;176106; -    
3533;176239; -    
3535;176293; -    
3536;176303; -    
3540;176369; -    
3542;176554; -    
3543;176559; -    
3553;176748; -    
3555;176752; -    
3556;176755; -    
3557;176770; -    
3558;176773; -    
3562;177037; -    
3563;177038; -    
3570;177165; -    
3573;177208; -    
3576;177275; -    
3579;177384; -    
3580;177388; -    
3586;177535; -    
3588;177548; -    
3589;177581; -    
3592;177645; -    
3593;177659; -    
3596;177698; -    
3597;177718; -    
3600;177769; -    
3605;177854; -    
3607;177966; -    
3611;178019; -    
3614;178067; -    
3619;178151; -    
3621;178177; -    
3632;178251; -    
3635;178307; -    
3636;178309; -    
3650;178641; -    
3652;178665; -    
3670;179007; -    
3671;179014; -    
3673;179052; -    
3674;179068; -    
3680;179080; -    
3684;179169; -    
3686;179183; -    
3688;179227; -    
3689;179252; -    
3691;179330; -    
3706;179557; -    
3718;179838; -    
3721;180091; -    
3728;180186; -    
3729;180197; -    
3730;180258; -    
3748;180413; -    
3750;180417; -    
3751;180421; -    
3753;180430; -    
3754;180431; -    
3760;180519; -    
3762;180578; -    
3763;180581; -    
3769;180610; -    
3772;180621; -    
3773;180622; -    
3785;181056; -    
3791;181102; -    
3792;181105; -    
3800;181284; -    
3804;181402; -    
3810;181624; -    
3812;181648; -    
3813;181700; -    
3824;181927; -    
3826;182022; -    
3833;182093; -    
3846;182453; -    
3849;182564; -    
3858;182859; -    
3864;182892; -    
3873;182976; -    
3880;183028; -    
3881;183051; -    
3885;183104; -    
3892;183162; -    
3894;183165; -    
3895;183195; -    
3896;183281; -    
3898;183313; -    
3911;183456; -    
3923;183695; -    
3927;183870; -    
3928;183934; -    
3929;183949; -    
3930;183953; -    
3932;183976; -    
3935;183983; -    
3940;184012; -    
3944;184144; -    
3946;184234; -    
3947;184248; -    
3948;184249; -    
3950;184269; -    
3951;184285; -    
3959;184630; -    
3960;184664; -    
3961;184706; -    
3965;184785; -    
3968;184837; -    
3977;185056; -    
3981;185089; -    
3982;185090; -    
3986;185234; -    
3988;185265; -    
3994;185346; -    
3997;185454; -    
4001;185542; -    
4005;185719; -    
4006;185831; -    
4007;185867; -    
4010;185889; -    
4012;185891; -    
4021;186040; -    
4022;186047; -    
4029;186161; -    
4036;186289; -    
4041;186350; -    
4042;186372; -    
4044;186377; -    
4045;186425; -    
4046;186437; -    
4047;186445; -    
4052;186644; -    
4053;186719; -    
4056;186792; -    
4064;186976; -    
4065;186986; -    
4069;187214; -    
4071;187258; -    
4073;187268; -    
4076;187294; -    
4080;187453; -    
4081;187462; -    
4084;187586; -    
4088;187693; -    
4093;187880; -    
4098;187998; -    
4108;188254; -    
4113;188460; -    
4114;188510; -    
4123;188836; -    
4129;188856; -    
4144;189226; -    
4150;189322; -    
4162;189473; -    
4164;189523; -    
4167;189544; -    
4168;189548; -    
4171;189570; -    
4176;189651; -    
4183;189711; -    
4184;189713; -    
4188;189850; -    
4193;189916; -    
4194;189923; -    
4197;189937; -    
4200;189947; -    
4201;189955; -    
4202;189959; -    
4203;189962; -    
4225;190344; -    
4228;190380; -    
4229;190384; -    
4242;190653; -    
4244;190740; -    
4249;190790; -    
4250;190793; -    
4252;190798; -    
4256;190865; -    
4257;190866; -    
4258;190882; -    
4259;190883; -    
4269;191005; -    
4271;191016; -    
4272;191021; -    
4274;191032; -    
4282;191160; -    
4284;191173; -    
4299;191623; -    
4300;191624; -    
4304;191723; -    
4308;191827; -    
4312;191999; -    
4313;192018; -    
4314;192047; -    
4316;192072; -    
4319;192103; -    
4320;192110; -    
4322;192124; -    
4323;192152; -    
4328;192260; -    
4329;192268; -    
4330;192285; -    
4332;192301; -    
4333;192308; -    
4337;192324; -    
4340;192343; -    
4343;192381; -    
4345;192417; -    
4356;192740; -    
4357;192757; -    
4358;192763; -    
4360;192825; -    
4362;192846; -    
4363;192850; -    
4370;192863; -    
4373;192874; -    
4378;192941; -    
4382;192983; -    
4383;192984; -    
4384;193015; -    
4385;193018; -    
4388;193027; -    
4390;193029; -    
4391;193030; -    
4396;193094; -    
4398;193104; -    
4403;193120; -    
4404;193124; -    
4405;193126; -    
4406;193129; -    
4411;193279; -    
4413;193284; -    
4421;193425; -    
4432;193512; -    
4433;193514; -    
4437;193542; -    
4439;193546; -    
4441;193580; -    
4442;193631; -    
4444;193687; -    
4452;193907; -    
4458;194006; -    
4459;194009; -    
4462;194129; -    
4463;194152; -    
4470;194182; -    
4473;194310; -    
4474;194359; -    
4479;194417; -    
4480;194464; -    
4482;194578; -    
4490;194717; -    
4492;194811; -    
4498;194901; -    
4499;194902; -    
4503;194940; -    
4510;195034; -    
4518;195225; -    
4522;195311; -    
4525;195354; -    
4527;195373; -    
4528;195414; -    
4530;195438; -    
4531;195440; -    
4532;195442; -    
4536;195525; -    
4538;195541; -    
4539;195544; -    
4540;195552; -    
4541;195556; -    
4547;195761; -    
4554;195859; -    
4557;195897; -    
4559;195967; -    
4567;196062; -    
4568;196063; -    
4569;196073; -    
4570;196076; -    
4572;196081; -    
4574;196087; -    
4578;196165; -    
4580;196194; -    
4583;196204; -    
4590;196266; -    
4591;196271; -    
4594;196310; -    
4609;196562; -    
4610;196577; -    
4617;196629; -    
4628;196828; -    
4632;196882; -    
4635;196960; -    
4637;196978; -    
4640;197064; -    
4643;197088; -    
4644;197089; -    
4652;197189; -    
4657;197303; -    
4663;197316; -    
4665;197326; -    
4666;197373; -    
4675;197437; -    
4676;197440; -    
4677;197441; -    
4678;197479; -    
4680;197487; -    
4681;197508; -    
4682;197548; -    
4688;197685; -    
4689;197686; -    
4691;197705; -    
4692;197766; -    
4693;197767; -    
4694;197810; -    
4700;197962; -    
4702;198004; -    
4703;198034; -    
4704;198047; -    
4707;198091; -    
4710;198232; -    
4711;198268; -    
4715;198384; -    
4716;198422; -    
4718;198460; -    
4722;198666; -    
4723;198668; -    
4726;198730; -    
4729;198771; -    
4730;198778; -    
4731;198853; -    
4732;198861; -    
4735;198937; -    
4736;198938; -    
4737;198949; -    
4747;199158; -    
4754;199404; -    
4756;199468; -    
4757;199514; -    
4758;199634; -    
4761;199750; -    
4765;199926; -    
4770;200110; -    
4771;200156; -    
4779;200370; -    
4791;200609; -    
4792;200620; -    
4798;200737; -    
4804;201028; -    
4820;201425; -    
4825;201449; -    
4829;201460; -    
4832;201563; -    
4836;201635; -    
4838;201655; -    
4839;201678; -    
4841;201704; -    
4846;201821; -    
4851;201859; -    
4856;201920; -    
4859;201927; -    
4861;201930; -    
4865;202686; -    
4871;202821; -    
4872;202920; -    
4874;202927; -    
4880;203044; -    
4883;203069; -    
4884;203082; -    
4885;203102; -    
4887;203106; -    
4893;203416; -    
4899;203502; -    
4902;203583; -    
4907;203666; -    
4908;203676; -    
4910;203685; -    
4911;203691; -    
4914;203751; -    
4916;203842; -    
4928;204030; -    
4930;204062; -    
4940;204193; -    
4942;204220; -    
4943;204224; -    
4947;204249; -    
4949;204251; -    
4953;204385; -    
4956;204518; -    
4958;204576; -    
4961;204648; -    
4962;204676; -    
4964;204750; -    
4966;204771; -    
4968;204783; -    
4971;204840; -    
4972;204844; -    
4974;204861; -    
4979;204927; -    
4981;205148; -    
4983;205295; -    
4992;205740; -    
4993;205745; -    
4995;205767; -    
5000;205972; -    
5016;206412; -    
5020;206428; -    
5023;206433; -    
5024;206434; -    
5030;206605; -    
5031;206606; -    
5032;206607; -    
5033;206608; -    
5034;206609; -    
5036;206612; -    
5038;206624; -    
5039;206626; -    
5042;206666; -    
5045;206675; -    
5046;206678; -    
5050;206715; -    
5065;207002; -    
5074;207211; -    
5075;207243; -    
5079;207486; -    
5096;207825; -    
5098;207887; -    
5102;207993; -    
5108;208154; -    
5112;208312; -    
5132;208628; -    
5135;208700; -    
5138;208791; -    
5139;208800; -    
5141;208823; -    
5143;208841; -    
5145;208939; -    
5147;209051; -    
5148;209053; -    
5150;209099; -    
5163;209602; -    
5170;209718; -    
5174;209739; -    
5178;209781; -    
5181;209797; -    
5182;209821; -    
5184;209893; -    
5185;209894; -    
5186;209896; -    
5189;209950; -    
5191;209960; -    
5199;210007; -    
5205;210219; -    
5206;210222; -    
5207;210229; -    
5209;210257; -    
5210;210272; -    
5215;210307; -    
5217;210317; -    
5223;210580; -    
5228;210602; -    
5230;210618; -    
5234;210635; -    
5236;210678; -    
5237;210715; -    
5240;210800; -    
5244;211012; -    
5245;211078; -    
5249;211157; -    
5251;211246; -    
5257;211677; -    
5259;211766; -    
5262;211938; -    
5272;212358; -    
5273;212386; -    
5278;212603; -    
5281;212689; -    
5284;212728; -    
5285;212729; -    
5289;212933; -    
5297;213377; -    
5299;213391; -    
5300;213416; -    
5301;213418; -    
5302;213453; -    
5304;213478; -    
5309;213679; -    
5312;213752; -    
5320;213872; -    
5325;213951; -    
5328;213993; -    
5329;214004; -    
5333;214048; -    
5335;214066; -    
5339;214109; -    
5341;214140; -    
5342;214175; -    
5343;214189; -    
5344;214219; -    
5347;214370; -    
5348;214425; -    
5350;214483; -    
5351;214519; -    
5352;214521; -    
5355;214535; -    
5357;214609; -    
5364;214822; -    
5367;214988; -    
5369;215060; -    
5370;215094; -    
5372;215099; -    
5376;215297; -    
5377;215308; -    
5380;215341; -    
5381;215342; -    
5384;215366; -    
5385;215369; -    
5386;215401; -    
5387;215416; -    
5390;215543; -    
5394;215618; -    
5404;215798; -    
5405;215832; -    
5406;215863; -    
5413;216310; -    
5416;216316; -    
5419;216448; -    
5420;216467; -    
5427;216578; -    
5428;216582; -    
5430;216588; -    
5432;216643; -    
5434;216738; -    
5435;216751; -    
5436;216817; -    
5437;216820; -    
5439;216870; -    
5443;216951; -    
5448;216970; -    
5449;216991; -    
5451;217011; -    
5455;217208; -    
5456;217209; -    
5457;217210; -    
5460;217276; -    
5462;217388; -    
5470;217676; -    
5471;217705; -    
5473;217762; -    
5478;217882; -    
5479;217903; -    
5480;217918; -    
5484;217979; -    
5490;218130; -    
5496;218229; -    
5498;218250; -    
5499;218265; -    
5501;218305; -    
5504;218317; -    
5505;218367; -    
5508;218386; -    
5509;218395; -    
5510;218449; -    
5512;218476; -    
5513;218483; -    
5514;218484; -    
5517;218501; -    
5518;218521; -    
5519;218552; -    
5522;218629; -    
5530;218887; -    
5531;218926; -    
5533;218956; -    
5534;218959; -    
5535;218963; -    
5538;219070; -    
5539;219087; -    
5541;219105; -    
5542;219262; -    
5544;219291; -    
5545;219293; -    
5552;219531; -    
5553;219532; -    
5555;219627; -    
5559;219703; -    
5562;219740; -    
5568;219944; -    
5569;219974; -    
5571;220020; -    
5572;220023; -    
5574;220032; -    
5575;220033; -    
5585;220298; -    
5586;220424; -    
5590;220567; -    
5594;220585; -    
5595;220624; -    
5612;220809; -    
5616;220842; -    
5619;220874; -    
5620;220880; -    
5623;220892; -    
5624;220897; -    
5625;220900; -    
5627;220930; -    
5628;220931; -    
5638;220993; -    
5642;220999; -    
5644;221009; -    
5645;221010; -    
5648;221082; -    
5649;221092; -    
5655;221172; -    
5659;221240; -    
5661;221252; -    
5662;221254; -    
5667;221289; -    
5668;221306; -    
5669;221314; -    
5671;221357; -    
5672;221359; -    
5673;221361; -    
5678;221410; -    
5679;221413; -    
5684;221499; -    
5685;221506; -    
5690;221542; -    
5695;221571; -    
5697;221595; -    
5698;221611; -    
5701;221620; -    
5702;221621; -    
5706;221657; -    
5708;221661; -    
5712;221811; -    
5715;221869; -    
5717;221891; -    
5721;221899; -    
5722;221904; -    
5723;221905; -    
5728;222008; -    
5732;222086; -    
5734;222120; -    
5735;222121; -    
5736;222124; -    
5737;222165; -    
5742;222215; -    
5743;222221; -    
5744;222226; -    
5745;222244; -    
5746;222249; -    
5750;222291; -    
5754;222338; -    
5755;222369; -    
5758;222394; -    
5760;222402; -    
5761;222418; -    
5762;222422; -    
5763;222433; -    
5765;222451; -    
5768;222507; -    
5769;222511; -    
5770;222512; -    
5771;222513; -    
5772;222516; -    
5773;222547; -    
5774;222548; -    
5777;222576; -    
5783;222628; -    
5787;222792; -    
5789;222798; -    
5791;222820; -    
5793;222822; -    
5794;222824; -    
5798;222835; -    
5799;222836; -    
5803;222886; -    
5806;222931; -    
5807;222943; -    
5812;222984; -    
5815;223002; -    
5816;223004; -    
5819;223048; -    
5825;223207; -    
5827;223228; -    
5828;223252; -    
5830;223313; -    
5837;223448; -    
5839;223484; -    
5840;223511; -    
5841;223543; -    
5843;223575; -    
5846;223751; -    
5847;223752; -    
5848;223753; -    
5850;223761; -    
5851;223770; -    
5853;223794; -    
5865;223981; -    
5866;224037; -    
5870;224115; -    
5872;224181; -    
5873;224187; -    
5875;224198; -    
5876;224205; -    
5882;224284; -    
5884;224294; -    
5885;224297; -    
5888;224315; -    
5895;224395; -    
5898;224449; -    
5902;224537; -    
5905;224576; -    
5910;224615; -    
5915;224658; -    
5919;224739; -    
5923;224790; -    
5925;224808; -    
5926;224814; -    
5927;224851; -    
5929;224890; -    
5931;224926; -    
5937;224986; -    
5940;225008; -    
5941;225015; -    
5948;225148; -    
5953;225285; -    
5954;225286; -    
5955;225332; -    
5956;225338; -    
5957;225353; -    
5958;225382; -    
5961;225398; -    
5963;225404; -    
5964;225405; -    
5965;225406; -    
5969;225437; -    
5971;225468; -    
5972;225478; -    
5973;225529; -    
5974;225535; -    
5977;225598; -    
5980;225623; -    
5981;225625; -    
5983;225642; -    
5985;225671; -    
5990;225750; -    
5991;225758; -    
5999;225884; -    
6002;225920; -    
6003;225922; -    
6005;225924; -    
6010;225958; -    
6012;225997; -    
6015;226007; -    
6018;226076; -    
6021;226089; -    
6023;226122; -    
6024;226123; -    
6025;226153; -    
6027;226196; -    
6028;226234; -    
6029;226235; -    
6030;226239; -    
6031;226241; -    
6034;226266; -    
6036;226322; -    
6038;226335; -    
6039;226338; -    
6041;226347; -    
6043;226388; -    
6044;226390; -    
6045;226391; -    
6046;226398; -    
6047;226406; -    
6049;226412; -    
6064;226531; -    
6066;226535; -    
6072;226648; -    
6073;226660; -    
6076;226727; -    
6077;226728; -    
6078;226731; -    
6079;226733; -    
6082;226756; -    
6084;226772; -    
6085;226773; -    
6086;226776; -    
6089;226779; -    
6092;226795; -    
6093;226809; -    
6094;226817; -    
6096;226823; -    
6097;226826; -    
6098;226863; -    
6099;226879; -    
6100;226884; -    
6102;226899; -    
6103;226905; -    
6104;226917; -    
6105;226921; -    
6106;226927; -    
6110;226936; -    
6113;226995; -    
6119;227030; -    
6121;227066; -    
6122;227079; -    
6126;227190; -    
6130;227223; -    
6131;227242; -    
6134;227260; -    
6135;227263; -    
6142;227319; -    
6145;227333; -    
6147;227354; -    
6149;227364; -    
6150;227369; -    
6151;227370; -    
6154;227401; -    
6159;227433; -    
6160;227468; -    
6165;227520; -    
6167;227548; -    
6170;227582; -    
6171;227599; -    
6173;227613; -    
6174;227616; -    
6175;227619; -    
6177;227626; -    
6178;227645; -    
6180;227674; -    
6181;227692; -    
6182;227695; -    
6183;227701; -    
6187;227736; -    
6190;227780; -    
6193;227827; -    
6195;227834; -    
6196;227841; -    
6198;227856; -    
6200;227876; -    
6205;227936; -    
6210;227985; -    
6211;228005; -    
6215;228018; -    
6216;228021; -    
6217;228025; -    
6219;228027; -    
6221;228041; -    
6224;228063; -    
6225;228086; -    
6226;228087; -    
6234;228242; -    
6236;228247; -    
6240;228253; -    
6244;228263; -    
6247;228321; -    
6251;228337; -    
6252;228342; -    
6254;228387; -    
6255;228391; -    
6256;228395; -    
6257;228405; -    
6260;228420; -    
6262;228422; -    
6265;228425; -    
6266;228461; -    
6268;228463; -    
6269;228464; -    
6271;228467; -    
6273;228474; -    
6275;228476; -    
6276;228477; -    
6277;228478; -    
6278;228480; -    
6279;228482; -    
6281;228497; -    
6283;228499; -    
6286;228520; -    
6290;228540; -    
6293;228543; -    
6294;228558; -    
6296;228624; -    
6298;228662; -    
6299;228672; -    
6301;228681; -    
6303;228692; -    
6306;228714; -    
6308;228720; -    
6311;228770; -    
6312;228784; -    
6318;228860; -    
6319;228862; -    
6321;228867; -    
6324;228958; -    
6326;228972; -    
6329;228997; -    
6330;229043; -    
6332;229070; -    
6333;229102; -    
6334;229104; -    
6338;229165; -    
6342;229189; -    
6343;229240; -    
6346;229258; -    
6347;229335; -    
6351;229371; -    
6354;229423; -    
6359;229490; -    
6361;229509; -    
6363;229569; -    
6365;229665; -    
6366;229677; -    
6367;229678; -    
6373;229799; -    
6374;229809; -    
6376;229823; -    
6378;229831; -    
6383;229855; -    
6388;229873; -    
6389;229876; -    
6390;229877; -    
6391;229881; -    
6392;229883; -    
6395;229887; -    
6400;229925; -    
6401;229926; -    
6402;229968; -    
6404;229982; -    
6407;230002; -    
6414;230053; -    
6415;230064; -    
6416;230070; -    
6417;230072; -    
6419;230080; -    
6420;230081; -    
6423;230141; -    
6428;230188; -    
6429;230192; -    
6430;230249; -    
6432;230281; -    
6433;230282; -    
6435;230288; -    
6437;230293; -    
6438;230296; -    
6441;230306; -    
6447;230393; -    
6450;230436; -    
6457;230520; -    
6460;230571; -    
6461;230577; -    
6466;230617; -    
6469;230620; -    
6470;230625; -    
6472;230635; -    
6475;230674; -    
6483;230729; -    
6484;230730; -    
6485;230731; -    
6486;230748; -    
6487;230783; -    
6488;230803; -    
6489;230806; -    
6490;230819; -    
6493;230852; -    
6494;230868; -    
6499;230977; -    
6502;231088; -    
6505;231135; -    
6510;231247; -    
6511;231252; -    
6514;231297; -    
6515;231299; -    
6517;231308; -    
6518;231312; -    
6519;231325; -    
6521;231353; -    
6522;231369; -    
6526;231429; -    
6528;231453; -    
6530;231479; -    
6531;231490; -    
6533;231532; -    
6540;231598; -    
6544;231605; -    
6547;231633; -    
6553;231671; -    
6554;231677; -    
6555;231679; -    
6556;231700; -    
6567;231747; -    
6568;231755; -    
6569;231770; -    
6572;231786; -    
6574;231803; -    
6577;231856; -    
6578;231864; -    
6579;231865; -    
6580;231866; -    
6585;231922; -    
6590;232025; -    
6591;232043; -    
6592;232045; -    
6593;232047; -    
6601;232161; -    
6603;232169; -    
6608;232221; -    
6610;232239; -    
6611;232242; -    
6616;232393; -    
6617;232398; -    
6619;232420; -    
6620;232441; -    
6621;232442; -    
6623;232547; -    
6626;232650; -    
6627;232665; -    
6628;232669; -    
6630;232695; -    
6638;232840; -    
6640;232880; -    
6646;233121; -    
6647;233127; -    
6648;233140; -    
6649;233169; -    
6652;233292; -    
6653;233329; -    
6654;233330; -    
6656;233461; -    
6660;233553; -    
6663;233692; -    
6664;233698; -    
6665;233713; -    
6666;233728; -    
6667;233757; -    
6672;233862; -    
6676;233917; -    
6677;233934; -    
6679;233939; -    
6683;233994; -    
6684;233998; -    
6686;234027; -    
6688;234099; -    
6695;234154; -    
6701;234215; -    
6702;234222; -    
6704;234238; -    
6706;234312; -    
6711;234367; -    
6713;234388; -    
6714;234389; -    
6715;234402; -    
6716;234404; -    
6717;234406; -    
6719;234437; -    
6721;234622; -    
6722;234643; -    
6723;234644; -    
6724;234677; -    
6725;234707; -    
6726;234714; -    
6732;234787; -    
6733;234790; -    
6737;234816; -    
6738;234828; -    
6740;234831; -    
6743;234925; -    
6744;234945; -    
6745;234947; -    
6746;234956; -    
6748;235019; -    
6749;235022; -    
6750;235031; -    
6752;235045; -    
6753;235055; -    
6759;235141; -    
6761;235175; -    
6763;235198; -    
6764;235217; -    
6765;235229; -    
6767;235259; -    
6771;235341; -    
6775;235394; -    
6776;235399; -    
6777;235401; -    
6778;235405; -    
6779;235406; -    
6782;235439; -    
6784;235470; -    
6785;235471; -    
6786;235484; -    
6787;235507; -    
6788;235526; -    
6790;235572; -    
6797;235632; -    
6799;235668; -    
6800;235694; -    
6801;235700; -    
6804;235757; -    
6807;235817; -    
6808;235818; -    
6809;235828; -    
6812;235872; -    
6816;235888; -    
6817;236006; -    
6822;236089; -    
6825;236133; -    
6829;236216; -    
6847;236453; -    
6849;236462; -    
6853;236527; -    
6854;236539; -    
6855;236552; -    
6856;236566; -    
6864;236722; -    
6865;236724; -    
6869;236815; -    
6871;236844; -    
6872;236889; -    
6873;236915; -    
6877;236975; -    
6880;237023; -    
6881;237063; -    
6882;237078; -    
6885;237172; -    
6894;237262; -    
6899;237294; -    
6900;237295; -    
6901;237300; -    
6902;237303; -    
6904;237306; -    
6905;237311; -    
6912;237398; -    
6917;237413; -    
6920;237448; -    
6922;237492; -    
6923;237495; -    
6924;237497; -    
6926;237546; -    
6927;237561; -    
6931;237640; -    
6932;237679; -    
6933;237709; -    
6945;237823; -    
6947;237856; -    
6949;237864; -    
6953;237916; -    
6954;237945; -    
6958;238005; -    
6959;238132; -    
6966;238253; -    
6969;238289; -    
