,nom,ID,STARmeter,recompenses,carriere_duree,films_series
16285,FranciscodosSantosBrito,nm0110000,12652999.0,0.0,0.0,2.0
16286,VirginieAcaries,nm8812594,10563005.0,0.0,0.0,2.0
16287,Shahrzad,nm1160311,479861.0,0.0,0.0,0.0
16288,MohamedAbdElAzim,,,0.0,2.0,3.0
16289,LauraGrandinetti,nm10067306,12027626.0,0.0,0.0,2.0
16290,DaichiWatanabe,nm3088934,411687.0,0.0,0.0,7.0
16291,AnnPetren,nm0678472,74781.0,0.0,27.0,11.0
16292,NiniWacera,,,0.0,0.0,2.0
16293,TeomanKhos,nm9789764,9417772.0,0.0,0.0,2.0
16294,GiancarloMartini,nm2156073,331966.0,0.0,0.0,3.0
16295,AlexandraBialy,nm5574817,1310241.0,0.0,7.0,8.0
16296,RahulVohra,nm0901137,76424.0,0.0,22.0,5.0
16297,AlejandroHernandezMora,,,0.0,0.0,2.0
16298,MargaridaMoreira,nm1923623,185915.0,0.0,0.0,3.0
16299,ZorkaVarga-Blasko,nm9770013,11479872.0,0.0,0.0,0.0
16300,PhilippeOhrel,,,0.0,14.0,32.0
16301,Jean-ChristopheMarti,,,0.0,0.0,2.0
16302,VincentMaelCardona,,,2.0,15.0,8.0
16303,OphelieDufromentel,,,0.0,0.0,0.0
16304,DanielElias,nm4407758,113943.0,0.0,5.0,2.0
16305,JhoanMartinez,,,0.0,0.0,0.0
16306,IvanLucev,nm6211601,1972494.0,0.0,1.0,0.0
16307,RosiePerez,nm0001609,4632.0,0.0,34.0,51.0
16308,JodieKidd,nm0452249,57812.0,0.0,2.0,3.0
16309,MehdiKerkouche,nm6864561,338551.0,0.0,0.0,0.0
16310,SergeyMazur,,,0.0,0.0,0.0
16311,CharlbiDeanKriek,,,0.0,0.0,5.0
16312,SarahGaye,nm11290900,898116.0,0.0,0.0,0.0
16313,AnuschkaSawhney,nm7711481,248812.0,0.0,0.0,3.0
16314,OzgurKaradeniz,nm3168012,51736.0,0.0,21.0,37.0
16315,RossAnderson,nm5105119,13320.0,0.0,10.0,11.0
16316,GuillaumeArnault,nm5988891,155284.0,0.0,9.0,25.0
16317,ChristopherJournet,nm6874230,11911415.0,0.0,6.0,8.0
16318,HenryLau,nm5376582,39041.0,0.0,0.0,4.0
16319,TaraMorice,nm0605388,19877.0,0.0,31.0,18.0
16320,ElizabethMarvel,nm0555500,2392.0,0.0,26.0,52.0
16321,IsabelleUngaro,,,0.0,21.0,5.0
16322,WilliamJacksonHarper,nm2860379,6121.0,0.0,12.0,24.0
16323,OscarCopp,nm1117787,155956.0,0.0,21.0,42.0
16324,SolamDejean-Lacreole,nm10564935,12613638.0,0.0,0.0,0.0
16325,LouisaKrause,nm2106801,8577.0,0.0,15.0,35.0
16326,KatieProctor,nm10427037,215245.0,0.0,0.0,0.0
16327,ManonClavel,nm15667365,5881710.0,0.0,0.0,2.0
16328,RaoulRebbot-Bohringer,nm8957517,1603153.0,0.0,0.0,2.0
16329,DarioMarconcini,nm0545844,10618555.0,0.0,13.0,4.0
16330,NathanLeGraciet,,,0.0,5.0,3.0
16331,LouiseEmmaMorel,,,0.0,0.0,3.0
16332,KateDuchene,nm0239870,44089.0,0.0,22.0,8.0
16333,LeslieJordan,nm0430074,6033.0,1.0,35.0,52.0
16334,EleonoreKlarwein,nm0458302,332291.0,0.0,42.0,7.0
16335,JoachimKrol,nm0473166,16596.0,0.0,37.0,79.0
16337,GoWon-Hee,nm6718695,18179.0,0.0,7.0,6.0
16338,BrunoVerstraete,,,0.0,8.0,0.0
16339,JuliePouillon,,,0.0,0.0,3.0
16340,AndreSchneider,nm1179678,147336.0,0.0,16.0,8.0
16342,SylvainDecloitre,nm9554093,3106463.0,0.0,0.0,2.0
16343,MarylouMayniel,,,0.0,0.0,2.0
16344,HugoFernandes,nm4289197,325451.0,0.0,8.0,10.0
16345,PavelChinarev,,,0.0,0.0,0.0
16346,AlexGodbout,nm5188975,8077221.0,0.0,0.0,4.0
16347,EligioMelendez,nm0578577,196263.0,0.0,22.0,17.0
16348,JohannaMurillo,nm3137124,106029.0,0.0,0.0,14.0
16349,MeeraGanatra,nm5641508,222866.0,0.0,0.0,2.0
16350,ReneeEliseGoldsberry,nm0325989,5090.0,0.0,23.0,30.0
16351,BryanMialoundama,nm10711801,842387.0,0.0,0.0,0.0
16352,TiloNest,nm0626521,797663.0,0.0,18.0,14.0
16353,MasihullahFeraji,,,0.0,0.0,0.0
16354,IlincaManolache,nm2735063,104708.0,0.0,5.0,3.0
16355,HasijaBoric,nm0096763,362584.0,0.0,0.0,2.0
16356,DylanArnold,nm4003553,4612.0,0.0,12.0,18.0
16357,HannahGross,nm2193120,4296.0,0.0,8.0,19.0
16358,RenatoNovaes,nm14296068,2834849.0,0.0,0.0,6.0
16359,Bruck,nm10227224,11413206.0,0.0,0.0,0.0
16360,ElsDeceukelier,nm1345980,1397147.0,0.0,18.0,5.0
16361,AmieDonald,nm13143634,2841.0,0.0,0.0,0.0
16362,MelanieBestel,nm4598474,10555568.0,0.0,0.0,2.0
16363,TjebboGerritsma,nm0314764,234633.0,0.0,0.0,6.0
16364,GianlucaDiGennaro,nm1644123,418026.0,0.0,13.0,7.0
16365,RonaldoKing,,,0.0,0.0,0.0
16366,KazuakiNagaya,nm4644427,1514327.0,0.0,0.0,0.0
16367,AugusteWilhelm,nm9427307,1143977.0,0.0,7.0,4.0
16368,KatrienGoossens,nm10130522,6543974.0,0.0,0.0,0.0
16369,BibianaBeglau,nm0066763,147653.0,1.0,26.0,37.0
16370,SebastienFrere,nm11128532,7433635.0,0.0,0.0,0.0
16372,JamesHarkness(II),,,0.0,8.0,12.0
16373,DeirdreKelly,nm0446326,7624812.0,0.0,0.0,0.0
16374,AdrianHeili,nm10247496,9883174.0,0.0,0.0,0.0
16375,IsalinePrevost,nm5326662,1850967.0,0.0,0.0,3.0
16376,KareemGhneim,nm9664814,9498682.0,0.0,0.0,0.0
16377,YuriyKuznetsov,nm0476814,78648.0,0.0,36.0,10.0
16378,YueGuo,nm7267976,560969.0,0.0,0.0,2.0
16379,ReniHalabi,nm11003959,12475058.0,0.0,0.0,0.0
16380,NadimSawalha,nm0768022,32088.0,0.0,46.0,24.0
16381,FatimaSanaShaikh,nm0760778,10938.0,0.0,9.0,9.0
16382,ClaudelLaberge,nm4570527,845662.0,0.0,0.0,0.0
16383,LeaCok,nm8698783,449134.0,0.0,0.0,2.0
16384,NiHongjie,,,0.0,7.0,4.0
16385,MireilleGauzy,,,0.0,0.0,0.0
16386,JavierGodino,nm1024390,21661.0,0.0,15.0,25.0
16387,LeGeng,nm0312822,265522.0,0.0,25.0,13.0
16388,BaronGeisler,nm0312035,92793.0,0.0,12.0,6.0
16389,DavitHakobyan,nm15344180,1309401.0,0.0,0.0,0.0
16390,MariaFilini,nm6579482,331100.0,0.0,5.0,6.0
16391,MarcosMundstock,,,0.0,0.0,4.0
16392,AdrianConquet,nm4811585,10494821.0,0.0,0.0,3.0
16393,KamKiaKee,,,0.0,0.0,0.0
16394,AndreaFerreol,nm0275138,24140.0,0.0,53.0,125.0
16395,NguyenNhuQuynh,,,0.0,25.0,4.0
16396,JulianaOlhova,nm1560544,1867464.0,0.0,0.0,3.0
16397,RubyDunne,nm9756236,665901.0,0.0,0.0,0.0
16398,AdizRadjabov,,,0.0,0.0,0.0
16399,TheoDubois,,,0.0,0.0,0.0
16400,ClaudiaDulitchi,nm9987817,11821617.0,0.0,0.0,2.0
16401,HinakoSaeki,nm0755725,233611.0,0.0,21.0,4.0
16402,AleksandrBukharov,nm1682614,228139.0,0.0,14.0,6.0
16403,Ki-JooJin,,,0.0,0.0,7.0
16404,MatthieuSampeur,nm5669488,514251.0,0.0,3.0,6.0
16405,MackensonBijou,nm10659454,1850550.0,0.0,0.0,0.0
16406,AlexFanguin,nm12933215,7012705.0,0.0,0.0,0.0
16407,SarahMarkowitz,nm8364064,844245.0,0.0,0.0,2.0
16408,RafaelContreras,nm4190979,12379437.0,0.0,0.0,0.0
16409,AntoineSire,nm0802769,603445.0,0.0,0.0,2.0
16410,EmilyMadeleine,nm12763815,670548.0,0.0,0.0,0.0
16411,EnzoIngignoli,nm9502670,4824739.0,0.0,0.0,2.0
16412,GiancarloRuiz,,,0.0,8.0,8.0
16413,ThorsteinnBachmann,nm0045489,6453.0,0.0,19.0,22.0
16414,MollyMcCann,nm9450235,23811.0,0.0,15.0,10.0
16415,LeoCouilfort,nm9783902,4263052.0,0.0,0.0,0.0
16416,JeremyStanford,,,0.0,0.0,5.0
16417,AlexisBeckley,nm9062302,6708150.0,0.0,0.0,4.0
16418,JeromeVaranfrain,nm0889475,1939681.0,0.0,11.0,14.0
16419,ShadiSalah,nm13652669,11307958.0,0.0,0.0,2.0
16420,DavidBaiot,nm3530343,205586.0,0.0,19.0,30.0
16421,LeoDussollier,nm8568434,425345.0,0.0,7.0,14.0
16422,RobDelaney,nm3008739,2946.0,0.0,11.0,23.0
16423,SylvieGranotier,,,0.0,42.0,42.0
16424,MathieuHautot,,,0.0,0.0,2.0
16425,PrakashBelawadi,nm1388463,126850.0,0.0,7.0,8.0
16426,JamesJudeCourtney,nm0183921,27264.0,0.0,0.0,5.0
16427,LevenRambin,nm1628079,1001.0,0.0,15.0,30.0
16428,DianeO'Garvey,nm8913915,8159145.0,0.0,0.0,2.0
16429,RezaDavoudnejad,nm0205808,9076996.0,0.0,0.0,2.0
16430,PageKennedy,,,0.0,22.0,36.0
16431,RonaLipaz-Michael,nm2991024,226279.0,0.0,0.0,2.0
16432,MathieuNicourt,nm2840660,1535949.0,0.0,13.0,6.0
16433,TomohiroKaku,nm1002746,668234.0,0.0,19.0,7.0
16434,IsabelleKabano,nm2157503,1510561.0,1.0,1.0,2.0
16435,RamyaKrishnan,nm0471447,52758.0,0.0,25.0,18.0
16436,AntoineJanot,,,0.0,0.0,0.0
16437,ThaiaPerez,,,0.0,0.0,10.0
16438,GudrunGisladottir,nm0321108,104717.0,0.0,36.0,8.0
16439,LuHong,nm4722704,2070491.0,0.0,0.0,0.0
16440,HarveyGuillen,nm2957490,3627.0,0.0,11.0,33.0
16441,RebeccaStone,nm10250865,11012608.0,0.0,2.0,3.0
16442,DaryaEkamasova,nm1253802,34371.0,0.0,9.0,8.0
16443,FalaChen,nm2371196,19769.0,0.0,11.0,5.0
16444,CricketBrown,nm8408599,27960.0,0.0,0.0,2.0
16445,PeterBelli,nm0068959,359312.0,0.0,0.0,2.0
16446,LjutvieSam,,,0.0,0.0,0.0
16447,NillaPatrizio,nm10025988,9638060.0,0.0,0.0,0.0
16448,ShantilalMukherjee,,,0.0,0.0,2.0
16449,TapseePannu,,,0.0,12.0,26.0
16450,BobbySimha,nm5654277,34768.0,0.0,4.0,8.0
16451,AsherAyalon,,,0.0,0.0,0.0
16452,TimHopper,nm0394434,23384.0,0.0,30.0,34.0
16453,CassandraGosselin-Pelletier,nm9861929,3581853.0,0.0,0.0,0.0
16454,GillesArbona,nm0033415,2084903.0,0.0,37.0,30.0
16455,FerhatKeskin,nm3458371,11811723.0,0.0,0.0,8.0
16456,MieHama,nm0357240,19676.0,0.0,55.0,12.0
16457,AnaKatz,,,0.0,19.0,18.0
16458,AnneLeNen,,,0.0,14.0,14.0
16459,AlfredoTuritto,nm10469797,2113464.0,0.0,0.0,0.0
16460,ThomasMustin,nm7179123,177723.0,0.0,8.0,10.0
16461,MohamedNaimane,nm5814128,961427.0,0.0,1.0,2.0
16462,ValdasVirgailis,,,0.0,0.0,0.0
16463,Prabhu,nm0694893,92959.0,0.0,15.0,23.0
16464,LiJingjing,,,0.0,0.0,0.0
16465,DaviniMalcolm,,,0.0,0.0,0.0
16466,SuadBegovski,nm9653683,6866695.0,0.0,0.0,0.0
16467,B.Anujin,,,0.0,0.0,0.0
16468,ChanteAdams,nm6001320,31572.0,0.0,4.0,10.0
16469,SaichiaWongwirot,nm15516686,7423876.0,0.0,0.0,0.0
16470,SidiMohamedChighaly,,,0.0,0.0,0.0
16471,DianaRigg,nm0001671,1487.0,0.0,55.0,54.0
16472,VuKimAnh,nm10966517,10821444.0,0.0,0.0,0.0
16473,IljaMonti,,,0.0,0.0,0.0
16474,ColetteRoche,nm4242209,6974384.0,0.0,0.0,0.0
16475,BenRosenfield,nm4101208,26697.0,0.0,8.0,17.0
16476,MatteoSalvini,,,0.0,0.0,0.0
16477,MaudeApatow,nm2654829,2613.0,0.0,13.0,10.0
16478,JessicaRaine,,,0.0,10.0,20.0
16479,EvanJonigkeit,nm2797756,6567.0,0.0,9.0,22.0
16480,MonicaRaymund,,,0.0,14.0,16.0
16481,YangShiBin,,,0.0,0.0,0.0
16482,VladimirDuran,,,0.0,9.0,11.0
16483,KarinaJordan,nm1993908,562025.0,0.0,5.0,3.0
16484,LindaMay,nm9519573,7244453.0,0.0,0.0,0.0
16485,BrunoBuzzi,nm8387852,6604257.0,0.0,0.0,0.0
16486,RuthArmas,nm2864177,443073.0,0.0,0.0,7.0
16487,KhalilDreyfusZaarour,,,0.0,0.0,0.0
16488,ThomasBlanchet,,,0.0,11.0,9.0
16489,EihabSalame,,,0.0,0.0,0.0
16490,KayliCarter,nm7371202,16917.0,0.0,4.0,11.0
16491,IgorShirokov,nm3451503,1315852.0,0.0,0.0,0.0
16492,HisakoOkata,nm1063204,720197.0,0.0,52.0,2.0
16493,KitConnor,nm5598573,4175.0,0.0,9.0,16.0
16494,VincenzoNemolato,nm5003477,148194.0,0.0,9.0,9.0
16495,SifArnarsdottir,nm8712098,2882747.0,0.0,0.0,0.0
16496,IndyaMoore,nm8360867,4941.0,0.0,5.0,7.0
16497,MayuHarada,nm3727552,8552101.0,0.0,0.0,2.0
16498,GeorgesGay,,,0.0,1.0,5.0
16499,VictoriaTrauttmansdorff,nm0871219,224314.0,0.0,19.0,67.0
16500,FlorMariaVargasChaves,,,0.0,0.0,0.0
16501,GeorgeIskandar,nm6735314,76149.0,0.0,0.0,3.0
16502,PierreBokma,nm0092592,35981.0,0.0,31.0,24.0
16503,JustinH.Min,nm5093708,6629.0,0.0,0.0,9.0
16504,DemiSingleton,nm9403098,7454.0,0.0,5.0,5.0
16505,DaanSchuurmans,nm0776934,31343.0,0.0,18.0,24.0
16506,JeremyAllenWhite,nm2087739,60.0,2.0,16.0,19.0
16507,LennyDahan,nm10932986,6061296.0,0.0,0.0,0.0
16508,CyrillePernet,,,0.0,0.0,2.0
16509,JoannaPage,nm0656215,7533.0,0.0,22.0,16.0
16510,NagaChaitanyaAkkineni,nm3602118,40594.0,0.0,0.0,9.0
16511,AlbertBosch,nm13326822,487693.0,0.0,0.0,0.0
16512,NoemieBousquainaud,nm4427342,904422.0,0.0,8.0,7.0
16513,YaDoucheskaya,nm0234747,3027993.0,0.0,0.0,0.0
16514,MarianoLopezSeoane,nm10510821,977216.0,0.0,0.0,0.0
16515,FlurinGiger,,,0.0,0.0,5.0
16516,VladimirStrnisko,,,0.0,0.0,0.0
16517,HoracioCelestino,nm10418367,2222317.0,0.0,0.0,0.0
16518,ThibautEvrard,,,0.0,10.0,19.0
16519,RachidFekkak,,,0.0,0.0,2.0
16520,AhuraTemaru,,,0.0,0.0,0.0
16521,JaroslavaPokorna,nm0688705,323971.0,0.0,8.0,7.0
16522,DimitarRadoinov,,,0.0,0.0,0.0
16523,HongSooAh,,,0.0,0.0,0.0
16524,DavidGyasi,nm1408543,5164.0,0.0,18.0,27.0
16525,SureshOberoi,nm0643350,29499.0,0.0,30.0,5.0
16526,ChrisCock,,,0.0,0.0,0.0
16527,CiciLau,nm1017246,40508.0,0.0,21.0,18.0
16528,SathishKrishnan,nm5434119,490256.0,0.0,4.0,11.0
16529,Devaraj,nm3612701,7476162.0,0.0,0.0,5.0
16530,SharonVanEtten,,,0.0,1.0,4.0
16531,TichinaArnold,nm0036651,10674.0,0.0,37.0,31.0
16532,GeorgheNutescu,,,0.0,0.0,0.0
16533,IssaPerica,nm10708849,250758.0,0.0,4.0,3.0
16534,Gyu-riKim,nm0453612,68121.0,0.0,13.0,8.0
16535,TaliaBalsam,nm0051104,4433.0,0.0,44.0,56.0
16536,ShihMing-Shuai,,,0.0,0.0,5.0
16537,AzizHattab,nm3405098,289718.0,0.0,5.0,3.0
16538,StellaMastrantonio,nm8969764,174431.0,0.0,0.0,3.0
16539,QianruZhang,nm11462810,3952870.0,0.0,0.0,0.0
16540,SunilShetty,nm13120418,9964250.0,0.0,21.0,26.0
16541,DariuszJakubowski,nm0416051,391296.0,0.0,0.0,4.0
16542,KehaBrown,nm10636146,10274625.0,0.0,0.0,0.0
16543,BjornIngiHilmarsson,nm0385179,537132.0,0.0,24.0,7.0
16544,SunZhangwei,,,0.0,0.0,0.0
16545,SanjaBuric,nm0121518,405547.0,0.0,17.0,5.0
16546,HazelOrencio,nm3474714,714481.0,0.0,12.0,11.0
16547,GiorgiAladashvili,nm5553783,814571.0,0.0,0.0,2.0
16548,GunaZarina,nm0953491,1042250.0,0.0,0.0,5.0
16549,YanXihu,,,0.0,0.0,0.0
16550,CedricLuvuezo,nm10091941,3327157.0,0.0,0.0,2.0
16551,ShuntouAoyama,,,0.0,0.0,0.0
16552,PunitPathak,nm3810471,238033.0,0.0,0.0,2.0
16553,GeoffreyCarey,nm0136953,133496.0,0.0,42.0,28.0
16554,MiliEshet,nm4585831,135790.0,0.0,0.0,3.0
16555,RaphaelRomand,nm11066388,547894.0,0.0,3.0,5.0
16556,TaishiTanaka,,,0.0,0.0,0.0
16557,YannickBono,nm10703942,8767533.0,0.0,0.0,0.0
16558,MaximePicot,nm8239405,10819520.0,0.0,0.0,3.0
16559,SebastienFouillade,nm4570648,6927259.0,0.0,6.0,4.0
16560,NurullahAlaca,nm10684020,2117419.0,0.0,0.0,0.0
16561,SergeBagdassarian,nm3181386,262499.0,0.0,12.0,14.0
16562,SebastienPouderoux,,,0.0,16.0,23.0
16563,MahiaZrouki,nm10601066,667167.0,0.0,3.0,8.0
16564,JaylinWebb,nm12718872,94801.0,0.0,0.0,4.0
16565,JuliannaMikhnevitch,,,0.0,0.0,0.0
16566,LucieGuien,nm8965018,2215929.0,0.0,0.0,3.0
16567,DerekJohns,nm2560222,1108322.0,0.0,0.0,7.0
16568,TaketoTanaka,nm4593404,378028.0,0.0,0.0,5.0
16569,MayabiMaya,,,0.0,0.0,0.0
16570,LarsRanthe,,,0.0,19.0,28.0
16571,KamalMoummad,,,0.0,0.0,4.0
16572,BriyaGomdigue,nm13031163,4958556.0,0.0,0.0,0.0
16573,JurgenBriand,nm12684672,1666723.0,0.0,0.0,0.0
16574,TanyaShahova,,,0.0,41.0,4.0
16575,DustinLanceBlack,,,3.0,15.0,5.0
16576,NoelKateCho,,,0.0,0.0,0.0
16577,CharlotteGrenat,nm10070800,12958423.0,0.0,0.0,2.0
16578,AshutoshRana,nm0709359,19916.0,0.0,21.0,20.0
16579,IaraCardoso,,,0.0,0.0,4.0
16580,LilouSiauvaud,nm11144034,31028.0,0.0,0.0,3.0
16581,ManishChaudhary,,,0.0,11.0,11.0
16582,CadenDragomer,nm9322167,72615.0,0.0,5.0,8.0
16583,MatthieuLongatte,,,0.0,11.0,9.0
16584,JacquelineMcKenzie,nm0571537,6123.0,0.0,29.0,35.0
16585,ArgyrisXafis,nm0944333,488821.0,0.0,0.0,5.0
16586,BalajiSakthivel,,,0.0,0.0,2.0
16587,KhalidBerkouz,nm3148287,1015062.0,0.0,12.0,4.0
16588,AsmaMessaoudene,nm11034565,506918.0,0.0,0.0,3.0
16589,DavidFane,nm0266713,24073.0,0.0,21.0,7.0
16590,Shaneigha-MonikGreyson,nm10196567,496208.0,0.0,0.0,0.0
16591,LuisZiembrowski,nm0956249,97741.0,0.0,22.0,24.0
16592,NoomenHamda,nm6573028,1333816.0,0.0,4.0,6.0
16593,JessicaEllen,nm5221691,881201.0,0.0,0.0,13.0
16594,LukeTyler,nm1544705,11893934.0,0.0,9.0,7.0
16595,RawadEl-Zein,nm10655381,918134.0,0.0,0.0,0.0
16596,Konchok,nm12634755,13117871.0,0.0,0.0,0.0
16597,AdamTorres,nm6359467,1785310.0,0.0,0.0,0.0
16598,TsekoMonaheng,nm7276744,9242457.0,0.0,0.0,0.0
16599,BenHartmann,nm15571048,12122568.0,0.0,0.0,2.0
16600,StavPatay,nm10342987,10379179.0,0.0,0.0,0.0
16601,MishaOsherovich,nm8048167,28128.0,0.0,0.0,4.0
16602,MarionMezadorian,nm6337635,7344711.0,0.0,0.0,4.0
16603,GuillaumeMattera,nm11778432,3321535.0,0.0,0.0,2.0
16604,BunnaKhalid,,,0.0,0.0,0.0
16605,NeenaGupta,nm0348481,34549.0,0.0,35.0,20.0
16606,LaisSalameh,nm9593750,392135.0,0.0,0.0,5.0
16607,LoukaMeliava,nm5586991,127888.0,0.0,9.0,13.0
16608,JazminStuart,nm0835727,150073.0,0.0,0.0,9.0
16609,Sudeep,nm1679372,51147.0,0.0,4.0,11.0
16610,ChrissieFit,nm2610425,19334.0,0.0,14.0,21.0
16611,AssenBlatechky,,,0.0,0.0,0.0
16612,LevGorn,nm1164862,14064.0,0.0,20.0,29.0
16613,KristenCui,nm13494519,37533.0,0.0,0.0,0.0
16614,JacquesRoch,nm11291773,12538744.0,0.0,0.0,0.0
16615,AdamArkin,nm0035060,1813.0,0.0,49.0,95.0
16616,JackyTerrasson,,,0.0,0.0,0.0
16617,SolanMachado-Graner,,,0.0,0.0,3.0
16618,LilianThuram,nm1127710,519657.0,0.0,22.0,7.0
16619,YuriKolokolnikov,nm0464305,16632.0,0.0,17.0,19.0
16620,SophieDemeyer,nm3344375,1069920.0,0.0,15.0,3.0
16621,LynnCohen,nm0169565,15852.0,0.0,31.0,52.0
16622,ArthurVerret,,,0.0,12.0,9.0
16623,GabrielleEchols,nm11326276,18139.0,0.0,0.0,2.0
16624,OrsoMariaGuerrini,nm0346315,108480.0,0.0,50.0,17.0
16625,ErnestoGuerra,nm11094940,1890733.0,0.0,0.0,0.0
16626,JeromeMehats,,,0.0,0.0,0.0
16627,VitoSignorile,nm3503436,8094215.0,0.0,0.0,0.0
16628,KazuhikoSuzuki,,,0.0,0.0,0.0
16629,JulianGlover,nm0002103,4410.0,0.0,64.0,64.0
16630,Jean-LouisMartinelli,nm3713134,9807000.0,0.0,0.0,0.0
16631,GuilhemValaye,,,0.0,0.0,0.0
16632,Plex,nm3206988,1253630.0,0.0,0.0,0.0
16633,ThomasBoulland,nm9231594,1505070.0,0.0,0.0,0.0
16634,DaniellaPineda,nm4427331,2628.0,0.0,9.0,21.0
16635,NicholasRalph,nm2429735,1093417.0,0.0,3.0,3.0
16636,Jean-LucBubert,nm2798222,207996.0,0.0,10.0,19.0
16637,MarcLimpach,nm7356958,257762.0,0.0,5.0,9.0
16638,StefanKurt,nm0475969,157849.0,0.0,20.0,54.0
16639,AimeeKelly,nm4215485,7743.0,0.0,5.0,9.0
16640,ChacalitoRegio,nm12412076,1028148.0,0.0,0.0,0.0
16641,CandideSanchez,nm0760904,1865762.0,0.0,38.0,54.0
16642,AichaTalla,nm11320236,618184.0,0.0,0.0,0.0
16643,DulygaAkmolda,nm1457773,1654313.0,0.0,0.0,3.0
16644,YannFrisch,,,0.0,0.0,4.0
16645,PeterMacQueen,nm0534267,302041.0,0.0,0.0,3.0
16646,JacobScipio,,,0.0,8.0,10.0
16647,FredericFranchitti,nm12623816,7742591.0,0.0,0.0,0.0
16648,PemZam,nm10622690,390994.0,0.0,0.0,0.0
16649,JhoaniBarreto,nm13591018,12491569.0,0.0,1.0,0.0
16650,MartaNobrega,,,0.0,0.0,0.0
16651,BertHaelvoet,,,0.0,11.0,9.0
16652,MohandAzzoug,nm1568757,11569466.0,0.0,1.0,0.0
16653,GabrielAlmaer,nm9946750,385850.0,0.0,3.0,5.0
16654,MyriamIngrao,nm14147519,5937193.0,0.0,0.0,0.0
16655,AnaLauraRodriguez,nm12141327,2130000.0,0.0,0.0,0.0
16656,JanisAbrikh,nm11100249,105718.0,0.0,4.0,11.0
16657,LoretteNyssen,nm10471552,651421.0,0.0,5.0,8.0
16658,W.Rosto,,,0.0,0.0,0.0
16659,AymanSitiane,nm13609823,1816475.0,0.0,0.0,0.0
16660,MalecDemiaro,,,0.0,1.0,3.0
16661,ChrystelleDominguez,,,0.0,0.0,0.0
16662,GraceJones,nm0005063,6227.0,0.0,48.0,18.0
16663,CedrickAmbroise,nm9936649,3524323.0,0.0,0.0,0.0
16664,WilliamAsh,nm0038673,10905.0,0.0,28.0,26.0
16665,JosefinaMassango,nm2976259,8331361.0,0.0,0.0,0.0
16666,AndiBajgora,nm6998370,1186010.0,0.0,0.0,2.0
16667,TonySperandeo,nm0818242,254069.0,0.0,36.0,20.0
16668,AlgirchaminBaatarsuren,nm11320681,3934734.0,0.0,0.0,0.0
16669,NicoRockwell,,,0.0,0.0,2.0
16670,AdeleLebon,nm11402873,2149578.0,0.0,0.0,0.0
16671,ApolloniaBronchainOrsoni,,,0.0,0.0,0.0
16672,RigmorRanthe,nm10018732,191008.0,0.0,0.0,0.0
16673,ClemenceSabbagh,nm12342720,2219903.0,0.0,0.0,0.0
16674,SuzanneAubert,nm3895516,543271.0,0.0,1.0,3.0
16675,PierreAussedat,nm0042256,255788.0,0.0,29.0,40.0
16676,Jean-CharlesClichet,nm2806009,185492.0,0.0,14.0,34.0
16677,MartinVischer,,,0.0,1.0,3.0
16678,JeannineRatampoarisoa,,,0.0,0.0,0.0
16679,RifaatTarabay,nm0850152,351658.0,0.0,0.0,0.0
16680,LamYiu-sing,,,0.0,5.0,4.0
16681,NatalyaVorozhbit,,,0.0,0.0,3.0
16682,AlbertineRiviere,,,0.0,0.0,0.0
16683,KaoruIwahana,nm8724135,10740268.0,0.0,0.0,3.0
16684,EceBagci,nm14867735,74593.0,0.0,0.0,0.0
16685,JuanmaMallen,,,0.0,0.0,2.0
16686,ChristineOstermayer,nm0652389,357414.0,0.0,27.0,12.0
16687,MatahiPambrun,nm13616349,826320.0,0.0,0.0,0.0
16688,EleonoreLoiselle,nm9759583,264411.0,0.0,0.0,9.0
16689,Marie-PhilomeneNga,,,0.0,35.0,33.0
16690,GabrielMontesi,nm7080395,201864.0,0.0,3.0,8.0
16691,AlirezaZareparast,nm9424298,10358351.0,0.0,0.0,0.0
16692,PietroTraldi,nm3198386,13173578.0,0.0,0.0,0.0
16693,BerikAitzhanov,,,0.0,0.0,5.0
16694,CarmelaFumo,nm12713606,5239282.0,0.0,0.0,0.0
16695,ChinnaroSoem,nm11361348,1685712.0,0.0,0.0,0.0
16696,BarzanShaswar,nm13795167,832810.0,0.0,0.0,0.0
16697,AleksandrKuznetsov,nm8461408,44366.0,0.0,3.0,18.0
16698,SturgillSimpson,,,0.0,5.0,6.0
16699,IsabellaCilia,nm10846175,3391507.0,0.0,0.0,0.0
16700,RayPanthaki,nm1110435,12843.0,0.0,24.0,25.0
16701,RadhikaMadan,nm9654612,17135.0,0.0,0.0,11.0
16702,NatashaRothwell,nm14536376,199102.0,0.0,7.0,15.0
16703,MarinaMendo,nm11430819,1857039.0,0.0,0.0,2.0
16704,RafaelTeophilo,,,0.0,0.0,0.0
16705,SaharGoldust,,,0.0,0.0,0.0
16706,MathieuTuffreau,,,0.0,0.0,0.0
16707,AmberMidthunder,nm1690270,1353.0,0.0,23.0,29.0
16708,RyotaBando,nm9519483,483644.0,0.0,2.0,3.0
16709,EitanAnner,,,0.0,13.0,5.0
16710,AlexisLouder,nm6951875,18037.0,0.0,5.0,16.0
16711,AnnabellRickerby,nm4956887,1446145.0,0.0,3.0,3.0
16712,ValeneKane,nm3442484,1139.0,0.0,10.0,18.0
16713,AmelyRakotoarimalala,nm14081667,881068.0,0.0,0.0,0.0
16714,ThomasPrenn,nm6728910,69192.0,0.0,4.0,12.0
