ID;actors_score;directors_score;scenaristes_score;distrib_score;Action;Animation;Aventure;Biopic;Comedie;Comedie dramatique;Comedie musicale;Drame;Epouvante-horreur;Famille;Fantastique;Guerre;Historique;Musical;Policier;Romance;Science Fiction;Thriller;Western;France;USA;Angleterre;Autres;jour_sortie;mois_sortie;annee_sortie;day_of_week_sortie;note_presse;duree;premiere_semaine_france;Budget_dollards
252417;0,28958241900000;0,05184876300000;0,12871287100000;0,02281000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;25.0;10.0;2017;2;3.5;82.0;19162;1703036
245899;0,58598640600000;1,12069085800000;0,15974755400000;0,02287000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.0;10.0;2018;2;4.1;98.0;83239;1706329
288559;0,75647582900000;2,21468650700000;1,32114807400000;0,02668000000000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;11.0;10.0;2023;2;3.5;103.0;62842;1707850
293966;0,25675680800000;0,73318064100000;0,28261247200000;0,02585000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3.0;11.0;2021;2;3.1;95.0;118824;1707978
244252;0,49349961600000;1,20434964200000;0,24839326000000;0,01461000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;27.0;4.0;2016;2;3.2;119.0;2173;1716628
210608;0,34902356900000;1,30502516700000;0,33496949000000;0,02538000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;29.0;5.0;2013;2;3.8;102.0;45581;1720325
285301;0,00000000000000;1,04404597600000;0,00000000000000;0,01265000000000;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;21.0;9.0;2022;2;2.7;92.0;39343;1723489
213686;0,38810524500000;0,96955987200000;0,00000000000000;0,01423000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14.0;9.0;2022;2;3.4;140.0;198;1728000
243516;0,26276961100000;1,71568614000000;0,78191859900000;0,02412000000000;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;15.0;3.0;2017;2;4.3;100.0;87729;1728000
190372;0,51333402000000;1,35869960100000;0,47548659800000;0,02470000000000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;14.0;3.0;2012;2;3.4;103.0;8280;1728000
196251;0,93509677800000;2,26356711800000;1,37610874800000;0,02284000000000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;26.0;9.0;2012;2;3.8;91.0;8049;1728000
179705;0,44687098700000;1,19297977400000;0,22094841100000;0,02466000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;3.0;2011;2;2.9;90.0;2356;1728000
142311;0,81224292800000;1,48764168500000;0,58137919100000;0,02334000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;25.0;3.0;2009;2;3.4;88.0;38047;1728000
130995;0,66019883400000;1,20820491500000;0,23895547400000;0,02134000000000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12.0;11.0;2008;2;3.6;84.0;61232;1728000
114645;0,69090289500000;0,91175153200000;0,15615772100000;0,00556000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2.0;11.0;2007;4;3.2;88.0;21396;1728000
304291;0,39168493300000;0,97651072000000;0,41671009200000;0,01381000000000;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;15.0;2.0;2023;2;2.7;94.0;9487;1728104
51309;0,67340092800000;1,95499299800000;1,08119334900000;0,02158000000000;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;22.0;9.0;2004;2;3.8;110.0;590485;1737308
273616;0,35868224900000;1,16441709300000;0,00000000000000;0,01124000000000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;9.0;1.0;2020;3;3.3;159.0;1559;1738535
298826;0,49338034600000;1,10773063700000;0,00000000000000;0,01365000000000;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;26.0;4.0;2023;2;3.2;90.0;52791;1739201
291947;0,73662300400000;1,66497053000000;0,71418992500000;0,02668000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;20.0;5.0;2022;4;4.1;108.0;73784;1750753
269946;0,00000000000000;1,07756092300000;0,10080481700000;0,02538000000000;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;22.0;9.0;2021;2;4.2;95.0;49532;1756552
135388;0,56027081800000;1,12987827000000;0,15615772100000;0,02538000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;9.0;12.0;2009;2;2.8;105.0;99583;1760856
243879;0,57816072300000;1,07598735400000;0,26912164900000;0,02585000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4.0;1.0;2017;2;2.3;95.0;99200;1764140
181644;0,00000000000000;1,38190354700000;0,00000000000000;0,02579000000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9.0;2.0;2011;2;3.3;84.0;14669;1767918
292799;0,35054166400000;1,01864396000000;0,18615766500000;0,02257000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;13.0;12.0;2023;2;3.1;97.0;3760;1771200
187887;0,00000000000000;1,29434075200000;0,34560824500000;0,00786000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1.0;12.0;2010;2;3.0;70.0;93;1771442
134754;0,66765640100000;1,60215806600000;0,66147803200000;0,02658000000000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2.0;9.0;2009;2;3.2;105.0;89668;1771956
210598;0,37946395100000;0,05689926800000;0,06299577300000;0,02552000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1.0;5.0;2013;2;3.1;94.0;10699;1775316
287059;0,45457189700000;1,17006748800000;0,51960679900000;0,02266000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;16.0;11.0;2022;2;3.3;105.0;105828;1778288
302106;0,32606984500000;0,98912415200000;0,01169590600000;0,01516000000000;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4.0;1.0;2023;2;3.0;99.0;553;1778760
220583;0,51200708900000;1,96865492700000;1,07760911900000;0,02466000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;25.0;9.0;2013;2;3.8;96.0;11416;1782000
136094;0,00000000000000;0,97549504100000;0,00000000000000;0,02489000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;17.0;12.0;2008;2;3.6;75.0;154926;1783519
235738;0,51770803900000;1,28448870100000;0,33211742200000;0,01384000000000;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;28.0;9.0;2016;2;2.9;104.0;36996;1784438
280717;0,00000000000000;1,04549513000000;0,00000000000000;0,01381000000000;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;17.0;5.0;2023;2;3.0;90.0;50457;1793562
196008;0,47350596500000;0,75015148800000;0,41398876700000;0,02266000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;15.0;2.0;2012;2;2.0;95.0;101383;1797867
316120;0,39565623600000;1,06348873000000;0,00000000000000;0,01124000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;29.0;6.0;2023;3;3.0;140.0;427;1800000
255506;0,28178790000000;1,18259323800000;0,20745758800000;0,02470000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;4.0;2017;0;4.0;119.0;2896;1800000
236147;0,05443588200000;1,36183317300000;0,68294418600000;0,00666000000000;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;9.0;12.0;2015;2;3.4;90.0;98370;1800000
204846;0,13435891600000;1,21645193600000;0,29702970300000;0,00628000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;17.0;12.0;2014;2;3.3;100.0;529;1800000
227196;0,38473987300000;0,86031531600000;0,00000000000000;0,01401000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4.0;6.0;2014;2;1.8;88.0;5440;1800000
232777;0,30514684100000;0,95729307800000;0,62376237600000;0,00501000000000;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;0;0;0;1;17.0;12.0;2014;2;3.0;#N/A;405;1800000
215742;0,43688958200000;1,08959646700000;0,14881182500000;0,00711000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19.0;6.0;2013;2;3.3;115.0;88;1800000
200333;0,38251990400000;1,34794881600000;0,35886933300000;0,02552000000000;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;12.0;12.0;2012;2;4.1;92.0;63714;1800000
179426;0,56132841200000;1,16059244100000;0,21510045700000;0,02587000000000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;15.0;9.0;2010;2;2.9;87.0;150181;1800000
144680;0,45877095300000;1,18647280800000;0,25696253800000;0,02470000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8.0;7.0;2009;2;3.3;108.0;2721;1800000
119015;0,44236077600000;1,19680238900000;0,02339181300000;0,02610000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5.0;9.0;2007;2;3.6;78.0;25944;1800000
248014;0,39480298700000;1,05998001600000;0,14805164700000;0,01495000000000;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30.0;9.0;2016;4;3.4;187.0;522;1801550
10675;0,63072840100000;1,65416503700000;0,73638637200000;0,02266000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;15.0;8.0;2012;2;3.0;96.0;128162;1805634
311433;0,70949655300000;1,54547546600000;0,60403323900000;0,02266000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;7.0;6.0;2023;2;3.5;90.0;95610;1806315
226525;0,51654565800000;1,25908720400000;0,29762365000000;0,02281000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;21.0;1.0;2015;2;3.4;95.0;5204;1809617
144456;0,53029180500000;1,07563884100000;0,33931950100000;0,01185000000000;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;17.0;11.0;2010;2;2.9;102.0;107;1811479
275263;0,67277582500000;1,58086997100000;0,65195993300000;0,02587000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;15.0;9.0;2021;2;3.1;98.0;117938;1813894
228375;0,52148972500000;1,63830450100000;0,71710549700000;0,01481000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;8.0;4.0;2015;2;3.4;97.0;26412;1814400
57857;0,57560712900000;1,28768430900000;0,37560818900000;0,01130000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;29.0;6.0;2005;2;3.1;92.0;123090;1820431
226934;0,47245296600000;1,32775882700000;0,11881188100000;0,02658000000000;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;23.0;9.0;2015;2;3.6;130.0;29139;1822250
262869;0,69657068800000;1,62576937500000;1,08018102300000;0,03024000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;25.0;9.0;2019;2;1.9;85.0;151796;1822834
269071;0,27558836700000;1,16797984200000;0,24706154800000;0,00902000000000;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;14.0;7.0;2020;1;3.1;86.0;85675;1824052
129519;0,57924979400000;1,25611036800000;0,28846042500000;0,02585000000000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1.0;9.0;2010;2;2.6;103.0;11982;1827660
257010;0,52951158500000;0,10184412900000;0,00000000000000;0,01495000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11.0;8.0;2017;4;3.4;150.0;378;1830715
195021;0,00000000000000;1,33201428500000;0,36752452800000;0,02587000000000;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;21.0;10.0;2020;2;3.8;82.0;155496;1834038
258001;0,22897728500000;0,46053263200000;0,00000000000000;0,02334000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;16.0;5.0;2018;2;2.5;106.0;12257;1836000
241453;0,48901522600000;1,32549003300000;0,10891089100000;0,01642000000000;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;3.0;5.0;2017;2;3.3;118.0;2359;1836000
240077;0,06521418200000;0,91377779700000;0,31052052600000;0,01461000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;30.0;12.0;2015;2;2.5;75.0;825;1836000
175303;0,40068545400000;1,25141059200000;0,00000000000000;0,01100000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9.0;2.0;2011;2;2.7;95.0;47737;1836000
110201;0,51141024200000;2,30118265800000;0,30213989100000;0,01427000000000;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;23.0;8.0;2006;2;3.8;124.0;283003;1836089
238644;0,57211888700000;1,19261033700000;0,21256777600000;0,02093000000000;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;1;5.0;7.0;2017;2;3.1;92.0;7111;1839313
54218;0,67790027100000;1,68000392800000;0,76805048900000;0,02585000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;7.0;7.0;2004;2;2.1;94.0;186079;1849471
266138;0,39118485800000;1,16089812400000;0,18360257100000;0,02470000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10.0;4.0;2019;2;3.6;130.0;2950;1850000
206065;0,46464748300000;0,97942276300000;0,00000000000000;0,00898000000000;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;3.0;12.0;2014;2;3.1;112.0;2946;1850000
124580;0,57189892300000;1,04635449500000;0,10665277100000;0,01422000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;2.0;12.0;2009;2;3.0;90.0;1683;1850000
108974;0,00000000000000;1,20946033700000;0,12060679800000;0,01731000000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;11.0;10.0;2006;2;4.3;75.0;42904;1851342
220034;0,74125109000000;1,74804023500000;0,82405524100000;0,02516000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;20.0;8.0;2014;2;3.9;124.0;90148;1851517
111716;0,73275735600000;2,22463769200000;1,33258249400000;0,00691000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;27.0;6.0;2007;2;3.7;103.0;151204;1852764
182713;0,63125431800000;0,88348833200000;0,01754386000000;0,02552000000000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;13.0;4.0;2011;2;2.6;80.0;140666;1856973
237601;0,68367360700000;1,23954275200000;0,32852759000000;0,01487000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;25.0;1.0;2017;2;3.0;108.0;9515;1859604
202700;0,30259966300000;1,45708159600000;0,50010179300000;0,01299000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;26.0;2.0;2014;2;4.2;131.0;6080;1860000
61658;0,61102459100000;1,29986555300000;0,34919807800000;0,02295000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;14.0;6.0;2006;2;2.5;97.0;123698;1864896
241450;0,35001311300000;1,35837329100000;0,41624688800000;0,02610000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5.0;10.0;2016;2;3.5;108.0;120259;1865664
252155;0,00000000000000;0,98198983600000;0,01754386000000;0,02287000000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;12.0;12.0;2018;2;3.5;72.0;64582;1866211
202570;0,35544836200000;1,14239462000000;0,20925250400000;0,01503000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31.0;10.0;2012;2;1.4;96.0;433;1872736
285749;0,48442363400000;1,25334385800000;0,58902206000000;0,00966000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;27.0;10.0;2021;2;3.3;88.0;126252;1877500
240105;0,28327503800000;1,40175811900000;0,51960679900000;0,02668000000000;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;29.0;6.0;2016;2;3.9;83.0;69876;1879961
248993;0,51727344900000;1,26144714800000;0,29234723100000;0,02281000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10.0;12.0;2013;1;3.7;115.0;22365;1882287
208828;0,00000000000000;1,15834466600000;0,00000000000000;0,00428000000000;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;12.0;6.0;2013;2;2.6;74.0;3675;1883189
291159;0,36225266300000;1,04978403800000;0,06704881000000;0,01664000000000;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;5.0;4.0;2023;2;2.7;83.0;45873;1887971
260369;0,53865412400000;2,01362662900000;1,13057315900000;0,02538000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;17.0;11.0;2021;2;3.2;100.0;136003;1888418
237181;0,38701411100000;1,17594642000000;0,20011169200000;0,02552000000000;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9.0;12.0;2015;2;4.1;92.0;25903;1890000
220107;0,37519497200000;1,26655919300000;0,29131249300000;0,02579000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;9.0;10.0;2013;2;3.8;88.0;6661;1890000
189553;0,30882734500000;1,28962247200000;0,30811858800000;0,02973000000000;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;27.0;7.0;2011;2;2.6;103.0;3603;1890500
234346;0,32223751000000;1,26566452100000;0,30676446300000;0,01421000000000;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;15.0;6.0;2016;2;3.4;105.0;80433;1891986
288667;0,34338986100000;1,17866106000000;0,19456071200000;0,02134000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;26.0;4.0;2023;2;3.7;131.0;45633;1894156
279736;0,41164056200000;1,18058942600000;0,20294134700000;0,01473000000000;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;30.0;6.0;2021;2;3.0;85.0;150204;1899068
190956;0,74128010800000;1,39726023800000;0,43531110300000;0,02412000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;19.0;9.0;2012;2;3.6;108.0;100221;1900262
54123;0,54060442800000;1,76310091200000;0,83234995800000;0,02610000000000;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;25.0;8.0;2004;2;3.8;103.0;120805;1903861
115096;0,53456499800000;0,42588058700000;0,44808657400000;0,01548000000000;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;26.0;11.0;2008;2;4.3;100.0;40285;1905000
120682;0,46978438100000;1,32169171900000;0,34846031300000;0,02467000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10.0;10.0;2007;2;3.7;97.0;45132;1905000
130883;0,65715676700000;1,54547546600000;0,60403323900000;0,02266000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8.0;7.0;2009;2;3.4;110.0;96105;1917156
231742;0,56578190000000;1,43104630200000;0,48405587600000;0,02266000000000;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;6.0;4.0;2016;2;2.8;96.0;169473;1918805
282330;0,24849430000000;1,25343615900000;0,29205025800000;0,00921000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;15.0;6.0;2022;2;2.5;81.0;265;1944000
255509;0,40217786600000;1,10865089200000;0,16815060100000;0,02610000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;21.0;3.0;2018;2;3.0;92.0;10172;1944000
217655;0,49945300800000;1,26793053700000;0,31770019100000;0,02466000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;8.0;1.0;2014;2;3.4;83.0;6293;1944000
228716;0,46085886600000;1,07239729500000;0,08864570700000;0,01487000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6.0;8.0;2014;2;2.8;100.0;2963;1944000
182080;0,57294563800000;1,08308220600000;0,12871287100000;0,01461000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;27.0;4.0;2011;2;2.7;100.0;1574;1944000
184011;0,27637524300000;1,05605476400000;0,58850842600000;0,01487000000000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20.0;4.0;2011;2;3.2;93.0;4915;1944000
115621;0,24158115700000;0,94161738600000;0,18765560800000;0,00977000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;12.0;5.0;2010;2;2.7;94.0;17154;1944000
127766;0,29626026600000;0,94776129700000;0,01754386000000;0,01439000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;18.0;3.0;2009;2;3.3;137.0;2616;1944000
131248;0,44817827500000;1,13613342400000;0,21915349400000;0,02470000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;30.0;9.0;2009;2;3.5;100.0;5435;1944000
130210;0,24414980800000;1,20482428700000;0,28440738800000;0,02489000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;19.0;11.0;2008;2;3.7;100.0;109484;1944870
192857;0,47646774100000;0,99327651400000;0,00000000000000;0,02552000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16.0;11.0;2011;2;3.3;101.0;14983;1950000
186185;0,73699912700000;1,62576937500000;0,69563934300000;0,02973000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;14.0;12.0;2011;2;3.1;91.0;140094;1957683
111203;0,32748276600000;1,60576295800000;0,66194123700000;0,01548000000000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;8.0;11.0;2006;2;4.2;108.0;50493;1959897
228246;0,34940516800000;1,29310168500000;0,32205020200000;0,02610000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3.0;12.0;2014;2;3.5;121.0;17707;1960000
241115;0,53080860000000;0,99813543800000;0,01169590600000;0,02538000000000;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;28.0;9.0;2016;2;3.4;108.0;91222;1960510
60569;0,73067965000000;1,39726023800000;0,43531110300000;0,02334000000000;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;12.0;10.0;2005;2;4.3;93.0;64269;1962402
126078;0,72509297200000;1,59373400400000;0,65011458700000;0,02587000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;19.0;3.0;2008;2;2.8;90.0;126797;1963274
127455;0,74412120700000;1,16250042800000;0,21586063500000;0,01022000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;4.0;6.0;2008;2;2.9;90.0;102699;1971979
291285;0,74901756100000;1,39573957000000;0,45000289500000;0,01086000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;7.0;12.0;2022;2;3.0;87.0;111837;1976587
245618;0,41557742700000;1,19965167500000;0,23490243800000;0,02266000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5.0;10.0;2016;2;3.6;105.0;88848;1981458
290417;0,62951426400000;1,31495687600000;0,35909906800000;0,02585000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;8.0;6.0;2022;2;3.0;103.0;1547;1982763
249860;0,59544375500000;2,14352618100000;1,28574657100000;0,02266000000000;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;12.0;4.0;2017;2;2.2;93.0;140490;1988694
257584;0,00000000000000;0,13534426800000;0,00000000000000;0,00657000000000;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;22.0;11.0;2017;2;3.5;45.0;36136;1991734
183369;0,75925985700000;1,43568610000000;0,47700695400000;0,02610000000000;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;23.0;11.0;2011;2;3.2;85.0;88253;1999775
287740;0,35867573800000;0,00000000000000;0,00000000000000;0,02093000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11.0;5.0;2022;2;3.0;97.0;1311;2000000
275596;0,27375789600000;1,16370597700000;0,17954953400000;0,02552000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;23.0;6.0;2021;2;3.9;116.0;22413;2000000
280867;0,06042705100000;0,97285755000000;0,01754386000000;0,02516000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;22.0;12.0;2021;2;3.5;90.0;2315;2000000
262963;0,06531553900000;0,00000000000000;0,11655376100000;0,01503000000000;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;19.0;12.0;2018;2;3.6;101.0;4640;2000000
