ID,director,STARmeter
nm1195419,Jean-LucMagneron,9710094
nm1195792,KajsaNaess,538298
nm1195993,CarloAlbertoPinelli,566856
nm1196161,CarlosReygadas,33219
nm1196794,OlivierVanHoofstadt,227606
nm1197971,MarcusNispel,30760
nm1198000,BenjaminAvila,369762
nm11982679,PaulKing,3712447
nm1199305,AnneGiafferi,1195893
nm1199842,JacquesPanijel,7535537
nm1201869,OlivierAyache-Vidal,504593
nm1201875,GelaBabluani,74551
nm1201906,AntoineBarraud,246693
nm1202716,VincentGarenq,532523
nm1202826,Jean-PaulGuyon,681782
nm1203138,KabirKhan,49662
nm1205561,SarahLeonor,854218
nm12066452,VincentMottez,849471
nm1206844,DrewGoddard,7989
nm1207904,SamuelBayer,41200
nm1209607,MartineDeyres,1761023
nm1211787,RodolpheLauga,339090
nm12135964,NelsonDilipkumar,51046
nm1213932,JacquesSarasin,12339341
nm1214137,AlbanTeurlai,341434
nm12141765,GarethEvans,12456606
nm12146205,MaryaZarif,389503
nm1215982,CyrilBrody,8179002
nm1216004,AndrewBujalski,38202
nm1218281,JonWatts,8855
nm1219963,DavidMoreau,62363
nm1220140,JamesWatkins,24566
nm12219802,PatrickAttali,2182746
nm1222038,DiegoMartinezVignatti,577106
nm12224441,ChristopherSmith,6029454
nm1223294,HomiAdajania,83954
nm1223381,AndresBaiz,14555
nm1224299,RobLetterman,35025
nm1226871,WesBall,1735
nm1228024,EduardoLamora,7350462
nm1228072,GregoireLeprince-Ringuet,80171
nm1228287,NicolasMercier,1122680
nm1228822,AndreaSantana,10482055
nm1228976,ScottSpeer,115850
nm12317778,RichardRaymond,11243467
nm1232843,AntoineBardou-Jacquet,229132
nm1234012,JulienRambaldi,269759
nm1234013,PierreRambaldi,569788
nm1234345,TakashiShimizu,34796
nm1234800,Jean-MarcVincent,1493136
nm1234893,SylvainWhite,32674
nm1235483,JohnShank,671504
nm1237416,S.J.Clarkson,119
nm1242054,JamesPonsoldt,23980
nm1242062,AriePosin,90153
nm1242172,RunarRunarsson,124976
nm1243738,ZoltanHorvath,4233213
nm1243905,MichaelGracey,22273
nm1244084,RaphaelBeaugrand,6350869
nm1245735,OskarSantos,262969
nm12465170,TrevorHardy,2926484
nm1248456,CordulaKablitz-Post,634843
nm12488752,CelineRouzet,413546
nm1250535,UdiAloni,2019828
nm1250603,ShojaAzari,368478
nm1251618,ScottHamiltonKennedy,298926
nm12518046,AbdallahAl-Khatib,883857
nm1252217,ClaraLinhart,8817345
nm1252362,BertrandMandico,42803
nm1252622,ShirinNeshat,173091
nm1252650,MarceloNovaisTeles,1590950
nm1255286,BenjaminWeill,449347
nm1255755,BenjaminEuvrard,627639
nm12560062,MartinJauvat,360161
nm1256756,AntoineCharreyron,435468
nm1257087,YvesFajnberg,9426680
nm1257259,FabriceGobert,183939
nm1257492,RaduJude,21134
nm12578451,SandraMartin,6902388
nm1258686,JoachimTrier,10150
nm1258777,EskilVogt,34341
nm1259004,Jean-LouisCros,830247
nm1259337,CarlosAgullo,574185
nm1259726,DannyLerner,11788615
nm12602445,BenoitSomville,657870
nm1261465,MicheleSalimbeni,471332
nm1264094,LaraSaba,1469532
nm1264352,SusannaWhite,37939
nm1265428,VeraCais,944044
nm1266087,Francois-RegisJeanne,376484
nm1266897,JohannesRoberts,29047
nm1267827,PatrickBossard,381563
nm1268012,StephanieChuat,179722
nm1268982,VeselaKazakova,245650
nm1271328,MichaleBoganim,349328
nm1271349,SueBourne,404861
nm1271759,SaraForestier,32360
nm1272284,PhilippeLacote,98751
nm1272325,MartinLeGall,906345
nm1272773,PrachyaPinkaew,81949
nm1272853,JulienRappeneau,570867
nm1273344,PetraBiondinaVolpe,230798
nm1274203,MartinRosete,76093
nm12758422,ChrisButler,8245131
nm1276532,JustineMalle,138320
nm12766683,ThomasPaulot,1958852
nm12771645,LaurentGeslin,5415666
nm12783391,SimonRembado,2054626
nm1279573,F.JavierGutierrez,82536
nm12799093,DanielBruhl,997065
nm1281168,LouisSeguin,5420290
nm1282415,OlivierBabinet,354493
nm1282993,IgnacioFerreras,310702
nm1283651,ChuanLu,127705
nm1283911,CamilleVidal-Naquet,232482
nm1286340,AngelaRobinson,34460
nm1286742,NathalieBorgers,1218216
nm1286935,MarianoCohn,53096
nm1287124,GastonDuprat,53274
nm12873877,AdyWalter,266674
nm1288551,DragomirSholev,311211
nm1288611,ThomasSorriaux,1408694
nm1288712,CecileTelerman,821210
nm1288736,JoshuaTickell,170432
nm1288766,PhilTraill,61874
nm12895222,YanGrill,1766839
nm1290014,ChristopheTurpin,1413606
nm1290937,JulietteArnaud,980279
nm1291152,EricBergkraut,537093
nm1291828,LeszekDawid,494944
nm1291916,Diasteme,245449
nm1292131,LixinFan,410504
nm1292192,MarcFitoussi,173038
nm1292833,RaphaelJacoulot,663827
nm1293225,OmungKumar,154834
nm1293259,SylvainLabrosse,2084346
nm1293403,RafaelLewandowski,898224
nm1293463,ClaraLopezRubio,559982
nm12937863,LaetitiaMoller,1621817
nm1293863,HiroyukiMorita,115533
nm1294036,NimaNourizadeh,29444
nm1294599,Rosto,601119
nm1294652,ErikaSainte,37040
nm1294961,MichaelSpierig,29761
nm1294962,PeterSpierig,53599
nm1295185,DarielleTillon,881663
nm12958283,SebastianSilva,2156752
nm1296554,BenWheatley,8908
nm1296673,LauraCitarella,58896
nm1298152,PeterBebjak,170726
nm1298779,GeorgesCombe,1171510
nm1299729,ChristianHaas,10998363
nm1300606,AsgerLeth,104677
nm1301770,JoanaPreiss,90499
nm1302411,RasmusA.Sivertsen,163983
nm1302591,MichaelSucsy,54507
nm1304308,AlvaroBrechner,174086
nm1305002,JoseMariGoenaga,242256
nm1306200,PascalPlisson,195706
nm1306256,BrandoQuilici,512888
nm1309421,MarianoBiasin,306859
nm1309428,NicolasBirkenstock,647331
nm1309616,JihaneChouaib,339956
nm1310034,SergeGisquiere,675539
nm1310723,Marie-CastilleMention-Schaar,199967
nm1311039,VincentPluss,1103866
nm1311302,CyrilSebas,1690566
nm13120073,JudithAuffray,2061913
nm1312575,OliviaWilde,337
nm1312629,AlainGsponer,206684
nm1312884,FranckLlopis,596303
nm1312919,YannDemange,13742
nm1313340,MichaelMcGowan,88726
nm1313617,TomaszBaginski,93476
nm13137721,AndrewThompson,9713869
nm1313895,AlessandraCelesia,165251
nm1313925,PipChodorov,1129687
nm1314116,SaulDibb,40300
nm1314221,HeikiErnits,463461
nm1314460,StephaneGoel,1292651
nm1315064,FabriceLuang-Vija,4593095
nm1315212,BrunoMerle,268007
nm1315434,NinaPaley,288640
nm1316194,JulienWeill,12726763
nm13172057,SebastienMagnier,9624207
nm1318381,NicolasBenamou,262996
nm1319499,SarmadMasud,157035
nm1319671,GerardoNaranjo,70944
nm1320966,KimChapiron,92164
nm1320998,VictoriaGalardi,240053
nm1322135,JokoAnwar,33676
nm1323584,MadsMatthiesen,203670
nm1324189,KasparAstrupSchroder,734651
nm1324396,PatrickSeraudie,3082150
nm1324710,MartinZandvliet,32059
nm1325469,ChristopheCampos,689333
nm13258656,TinaSatter,39599
nm1325899,TravisKnight,7949
nm1326380,CorinnaBelz,1716630
nm1326535,SundarC.,107428
nm13273333,LeoCouture,3783543
nm1327391,LaurentLariviere,552873
nm1327560,FabriceMaruca,6756541
nm1329154,JacobLey,1751402
nm1329163,RobertCibis,9603350
nm1329170,MartinValente,12720298
nm1330928,LaurentMetterie,1867242
nm1332844,AmyBerg,53998
nm1333757,LucDecaster,877546
nm1333852,SepidehFarsi,174275
nm1333931,GuidoFreddi,7203422
nm1334060,JacquesGoldstein,1014521
nm1334259,TomerHeymann,458180
nm1334483,JackyKatu,876278
nm13346192,MakotoNakamura,8299246
nm1334644,LaurentLaffargue,9825486
nm1334780,FrancoisLunel,815027
nm1335784,GregoireSolotareff,582695
nm13359333,GabriellaKessler,499992
nm1337713,JeanLibon,2199657
nm1338787,MarieDumora,5891224
nm1339604,SusannaNicchiarelli,180017
nm13411831,StephaneRoquet,2323475
nm13419186,JoshBaker,1292070
nm1342992,EranMerav,8981146
nm13431378,AndrewSteggall,10918069
nm1343394,JoshSafdie,6915
nm1345862,HelierCisterne,545428
nm1346056,MaroussiaDubreuil,112472
nm1346629,RalfKukula,1969936
nm1346665,BorysLankosz,561784
nm1346713,PacoLeon,21945
nm1348707,PatrickImbert,200559
nm1349376,FrancisLawrence,4208
nm1349522,JonathanLevine,19569
nm1349818,AnnaBoden,13905
nm1350006,JanisCimermanis,803180
nm1350461,OleGiaever,101481
nm1351945,SlonySow,90066
nm1353170,PhilippeLeclerc,1964041
nm1353587,JulienDespres,3590422
nm13536010,FannyPaoli,1529826
nm1354975,Jean-PaulFargier,462473
nm1356408,PaulSaintillan,417029
nm1356588,StefanoSollima,17858
nm1356951,AliceWinocour,57872
nm13576263,FabianHernandez,339976
nm1358030,Jean-ChristopheLie,1228922
nm1358366,AndrewHyatt,61259
nm13585246,HakimBougheraba,633205
nm13588396,DavidErnaux-Briot,656625
nm1360317,XabiMolia,218465
nm13605657,MariePerennes,9779663
nm1360702,StephaneRybojad,1315816
nm1361017,SamuelTourneux,887184
nm1361162,JohannesWeiland,10932077
nm1362432,JeromeSalle,88084
nm1364086,RaduMuntean,139845
nm1365821,JurgenHansen,1804950
nm1365879,MorganNeville,41937
nm13660039,LinaTsrimova,1237457
nm13660081,FannyMolins,439091
nm1367560,LevonMinasian,406590
nm1367752,Bent-JorgenPerlmutt,757705
nm1369705,GaryChapman,230575
nm1375024,AlejandroFadel,221571
nm1375358,JonHurwitz,36156
nm1376193,FaustaQuattrini,1612440
nm1376383,HaydenSchlossberg,66358
nm1377207,SantiagoMitre,74687
nm13773504,WangChao,6381792
nm1377508,JazminLopez,354962
nm1379002,DavidRobertMitchell,3773
nm13794877,EmanueleGerosa,1829384
nm1380807,StephaneManchematin,1905039
nm1381419,DaceRiduze,680627
nm13817245,MaximBouffard,5466534
nm1383301,AdamLeon,109214
nm1383771,MelinaLeon,293392
nm1384853,Guy-RogerDuvert,391450
nm1385123,JulietteGarcias,4591643
nm13865931,JR,1776185
nm1388428,NicolasBary,336004
nm1389025,ByambasurenDavaa,190039
nm1389105,MartinDeus,204535
nm1389969,SandorJesse,603569
nm13902373,NeerajPandey,1000303
nm1391638,GaryShore,1236914
nm1391924,GustavoTaretto,81728
nm1392282,ToddWilderman,235239
nm1392994,AmmaAsante,33194
nm1393934,FriederikeJehn,749522
nm1393967,WanuriKahiu,92074
nm1394264,ErickMalabry,1799329
nm1396048,DaveFiloni,8950
nm1396121,MakotoShinkai,7807
nm13963120,SophieMartin,2196184
nm1397160,TawfikAbuWael,266917
nm13976855,JeanneAslan,248299
nm1398405,RonanLePage,1535934
nm1399714,ScottBeck,20476
nm1399853,Jean-PaulJaud,1693300
nm1400426,DanielBarnz,102958
nm1401655,ClaraBouffartigue,12040689
nm1402184,RohenaGera,235558
nm1402557,BorisKhlebnikov,298565
nm1405022,HeatherLenz,2082453
nm1406740,FlorianHabicht,428987
nm1407080,DareshaKyi,221136
nm1410159,DavidBruckner,16877
nm1410815,AsgharFarhadi,11795
nm14115050,MartaFarina,1584135
nm1412350,ChristianMerlhiot,1790928
nm1413364,ArielSchulman,57388
nm1413443,SamuelMaoz,189082
nm1414010,PetarValchanov,410164
nm1414537,DavidScanlon,12645860
nm1415190,AlexandreCastagnetti,221976
nm1415268,LudovicColbeau-Justin,404488
nm14158049,JonathanCaouette,1604844
nm1415953,CorentinJulius,1744618
nm1416352,RichieMehta,28015
nm14164521,VaskenToranian,1999179
nm1416796,StephaneRobelin,762054
nm1417038,HaruoSotozaki,78790
nm1417392,AdamWingard,3817
nm1419321,AlanteKavaite,184811
nm1419674,PhilippeBeziat,367778
nm1419947,SavinaDellicour,426406
nm1421754,K.Selvaraghavan,44784
nm1424878,EdGass-Donnelly,162975
nm1425747,PedroPeirano,189649
nm1425885,VeroniqueReymond,530050
nm1427149,AndrewRossi,165185
nm1428145,EdmondBensimon,12416300
nm14291209,RossStewart,7697801
nm1429471,JaumeCollet-Serra,12347
nm14306320,JamilaJendari,12674827
nm1431281,LucioCastro,216332
nm1431615,JohanGrimonprez,135691
nm14337700,JoaquimDosSantos,6333441
nm1435062,CherienDabis,23645
nm1435120,EdouardDeluc,421928
nm1435267,RolandEdzard,1723340
nm1435800,JamesHoneyborne,555704
nm1435889,AndrzejJakimowski,284396
nm1436468,DominiqueMargot,353137
nm14365884,JavierAbad,10443630
nm1436684,MilagrosMumenthaler,276653
nm1436693,A.R.Murugadoss,16353
nm1437277,PannaRittikrai,233497
nm1437690,StephanStreker,262382
nm1438338,JoBeranger,1134100
nm1439335,ChristopheCoello,11519586
nm1440314,PaulAndrewWilliams,37491
nm1441193,MarinaDeak,12735905
nm1441432,DyanaGaye,1537587
nm1441566,MarwanHamed,75075
nm1441764,SebastienJousse,11278875
nm1442345,BenedictePagnot,3306328
nm1442514,S.S.Rajamouli,13111
nm1442622,EmmanuelSaada,5619492
nm1443757,ManuelaMartelli,111293
nm14496329,ManonTurina,1297772
nm14496330,FrancoisMarques,1507225
nm1449733,CecileDucrocq,243903
nm1450455,HerveLasgouttes,1249342
nm1450980,MarinePlace,1195497
nm1451340,AdrienSoland,1634736
nm14520987,JaimeenDesai,1554473
nm14521089,BenRivers,10768457
nm1452689,UrosStojanovic,581640
nm1454680,AtsukoHirayanagi,180392
nm1454993,AntoineLanciaux,867213
nm1455506,AntoninPeretjatko,186493
nm1455540,EricFraticelli,203254
nm1455688,JulieAnneRobinson,28305
nm1456816,BryanWoods,20325
nm14570906,MaxJoseph,1555836
nm1457966,FaridBentoumi,633210
nm1458034,MonikaBorgmann,1369637
nm1458527,PabloFendrik,607713
nm14585385,ElenaHazanov,1493226
nm1458734,CiroGuerra,57547
nm14587907,ValerieGuillaudot,2018106
nm1458965,AnnaJadowska,735443
nm1460498,MarteVold,777817
nm1460782,FrancoisDamiens,40065
nm1461380,LaurenceDunmore,191858
nm1461392,JoachimRonning,13987
nm1462495,RemiBezancon,120173
nm1462792,FredericCerulli,789681
nm1463602,KikoGoifman,1155184
nm14636248,ChristopheCousin,1151485
nm1463658,EmmanuelGras,512660
nm1464507,AlexandraLeclere,1770272
nm1465130,SafyNebbou,91306
nm1465355,RodolfoPastor,929356
nm1465431,AlexandreO.Philippe,94582
nm1466372,SubarnaThapa,656731
nm1466691,ChristianVolckman,193482
nm14669101,CristianJimenez,3785247
nm1471372,RichardWong,132409
nm1473428,CedricJimenez,60067
nm1474346,FerminMuguruza,12999419
nm14744653,Florie-AnneBerrehar,13113712
nm14753585,AlineGeller,5912188
nm1475479,JimStrouse,42215
nm1475898,AndresWaissbluth,1292201
nm1475971,MatWhitecross,90257
nm1476102,JeremiahZagar,43582
nm14769012,ChristopherJenkins,7882323
nm14769719,FredericTouchard,10124825
nm1477692,EmilyAtef,88362
nm1477708,Jean-PierreLledo,8217648
nm1480916,BoraDagtekin,122263
nm1481060,LeaFazer,253634
nm1481493,GilKenan,12713
nm1481591,BalajiK.Kumar,562846
nm1481618,PeterLandesman,36675
nm1481851,MajaMilos,166463
nm14819192,JenniferLee,6955352
nm1482702,MasaakiYuasa,33066
nm14833673,VladimirPikalik,2421199
nm1485668,NicolasAlberny,2017180
nm1486923,NicolasHulot,931139
nm1486975,AnnemarieJacir,83178
nm1488024,MohammadRasoulof,67236
nm1488578,AlainTixier,1364301
nm1488800,TiWest,3517
nm1490123,JamesWan,2843
nm1492932,RachidHami,300357
nm1492984,MikhaelHers,149495
nm1495944,PierreCreton,118392
nm1496018,FrancoisBrisson,2196850
nm1496024,PierreFilmon,318436
nm1496036,SimonLeclere,5962472
nm1496914,GiovanniCioni,1034971
nm1497918,AndrewDouglas,62347
nm1499212,EmmanuelleGorgiard,5993208
nm14993218,AmadouMariko,6832188
nm1499518,TamerKaradagli,94380
nm1500577,JakeSchreier,14586
nm1503575,BarryJenkins,8641
nm1504063,WangBing,41272
nm1506005,MichelangeloFrammartino,124890
nm15071677,JesusPerez,9925498
nm1508044,EmmanuelLeconte,94579
nm1509908,EliseGirard,197606
nm1512910,DuncanJones,7253
nm1513041,GuilhemAmesland,2161224
nm1514246,CristinaGallego,7455077
nm1514932,HelenaKlotz,186053
nm1515156,LeonPrudovsky,443244
nm1515266,Jean-BaptisteLeonetti,178733
nm1515680,NatachaNisic,1458233
nm1516014,Jean-GabrielPeriot,334288
nm1516880,StephanieValloatto,6855563
nm1519079,GuyDavidi,225973
nm1519249,MarcBauder,424781
nm1519253,RobertBudreau,76982
nm1519362,DavidTeboul,1186947
nm1519639,AdamNee,29671
nm1523943,SophieLellouche,1257091
nm1525639,JosephinedeMeaux,108170
nm1526073,DanielMermet,1786024
nm1527069,AlejandraSanchez,882464
nm1528905,ClaudioCupellini,160646
nm1531044,SebastienBailly,779122
nm15310541,SharonMaymon,1980929
nm1531686,JonGarano,180868
nm1531700,AlekseyGermanJr.,158997
nm1531934,DennisIliadis,57047
nm1534594,AitorArregi,129172
nm1534640,NicolasVanier,167670
nm1537100,TomMcCarthy,3900570
nm1541073,SandrineRinaldi,4016712
nm1542818,BenoitPetre,983172
nm1543888,DominiqueMarchais,411346
nm15457997,AngelaOttobah,518349
nm1547879,ThanosAnastopoulos,239995
nm1547964,RichardAyoade,4423
nm1548101,AidaBegic,176647
nm1548265,Pierre-YvesBorgeaud,1311229
nm1549016,KennethElvebakk,1068879
nm1549797,VimukthiJayasundara,298875
nm1550829,YvesMontmayeur,589402
nm1552548,EvaVitija,656115
nm1552637,DennisWidmyer,86326
nm1552771,LaurentZeitoun,256230
nm15528637,JanLachauer,10441678
nm15528638,JakobSchuh,6180940
nm15531503,GavinKelly,12717137
nm1553504,ThierryDemaiziere,342043
nm1556070,BradAbleson,133775
nm1556116,KevinKolsch,51712
nm15566630,NickBruno,11070074
nm15572965,ManuelNietoZas,3196597
nm1557594,DanFogelman,8812
nm1557889,RomainLevy,775917
nm1558425,SamirAbdallah,1000994
nm15597751,OmarElZohairy,7099966
nm15597770,SherifArafa,2167080
nm15597771,SherifElBendary,1100847
nm15606490,AlejandroGonzalezInarritu,142161
nm1560977,CaryJojiFukunaga,2432
nm1561200,Jacques-HerveFichet,7468310
nm1561227,JulienLacombe,710895
nm1561267,PascalSid,3000248
nm15616360,PatrickWang,1370159
nm1562741,PascalHerold,921784
nm15637835,RaoulRuiz,449735
nm15640599,WaheedKhan,7606411
nm1564557,Jean-BaptisteGermain,1310754
nm1564674,PhilippeFernandez,803536
nm15655927,WilliamSpicer,7646887
nm1569942,JeromeCommandeur,76297
nm1571412,YannGozlan,83444
nm15714374,LaurentGranier,4735395
nm1571492,KristinaGrozeva,266814
nm1571765,UweHeidschotter,857839
nm1572674,BartoszKonopka,329148
nm1573797,Ocean,852613
nm1574929,RigobertoPerezcano,426113
nm1575562,ColombeSavignac,13205125
nm1577006,RodolpheViemont,5096780
nm1577466,AlexandreZeff,10478530
nm1577474,CaglaZencirci,498434
nm1578200,NeilThompson,445171
nm1578836,GabrielClarke,233436
nm1580395,KatellQuillevere,168363
nm1580671,JonS.Baird,22348
nm1580685,ThorbjornChristoffersen,199024
nm1580724,Jean-JacquesMantello,3559948
nm1580737,GerardPautonnier,1124680
nm1580890,AnnabelleAttanasio,8889
nm1584150,FredericBalekdjian,922506
nm1589701,TariqTeguia,3622802
nm1590998,ZachHelm,36847
nm1593782,Jean-DenisBonan,379963
nm1593894,AnnaFalgueres,410043
nm1595014,BarbaraBiancardini,1293377
nm1595247,ReneBoHansen,5067456
nm1595297,PaulLacoste,532947
nm1595335,FredericTellier,192483
nm1597572,GuillaumeGiovanetti,498964
nm1597629,YaronZilberman,151473
nm1597664,CamilleFontaine,578104
nm1598133,SarahClaraWeber,10986260
nm1600822,BernardJeanjean,955541
nm1601029,AbdAlMalik,194842
nm1601642,OlivierMeys,343114
nm1601707,ChristianPoveda,288649
nm1601875,FranckGuerin,1135521
nm1602507,ClementMichel,456690
nm1604645,JulienSelleron,3849495
nm1604976,AudreyDiwan,42797
nm1604999,NicolasGiraud,74165
nm1605098,DonalMacIntyre,170018
nm1614980,CheyenneCarron,226689
nm1615062,FabriceBenchaouche,8844889
nm1615371,SannaLenken,153942
nm1615914,JoseAlcala,1583587
nm1616394,NabilBenYadir,163075
nm1616860,MikkoKuparinen,265104
nm1621651,JimLujan,451559
nm1622258,AlejandroLandes,76838
nm1622369,FredericLepage,649438
nm1622836,MasahiroAndo,175227
nm1625220,EminAlper,50161
nm1625346,RobertoDePaolis,1107814
nm1626330,JeromeCassou,9821675
nm1626716,JohnTrengove,53336
nm1627214,MarjoryDejardin,1020358
nm1628164,NarunaKaplandeMacedo,1350309
nm1630273,PhyllidaLloyd,39301
nm1631409,DavidSoren,1760416
nm1631468,CharlotteVandermeersch,48523
nm1632389,ChrisWaitt,63879
nm1633015,MichelFranco,19345
nm1633031,MarieLosier,370242
nm1633430,RolfWinters,9589377
nm1633551,KaranMalhotra,92016
nm1635354,ThomasStuber,104964
nm1636742,LeenaYadav,73086
nm1636970,Xavier-MarieBonnot,9474126
nm1637768,JimFieldSmith,38242
nm1637785,LizaJohnson,44643
nm1637832,DanielRoby,97291
nm1637852,HolgerTappe,443185
nm1639292,TheodoreTy,252872
nm1639506,JenniferGrausman,428640
nm1643039,TomGeorge,799974
nm1644121,DavideDelDegan,768153
nm1644444,SeverineCornamusaz,1997364
nm1645431,KarineBlanc,1542341
nm1645698,MartinDuda,5158664
nm1646003,YarivHorowitz,449475
nm1646016,JustinLerner,187440
nm1646066,MichelTavares,4654549
nm1647405,JoaoPedroPlacido,977772
nm1650283,EspenSandberg,62834
nm1654784,MarioFanfani,232879
nm1655391,AbdellahTaia,276555
nm1656176,MalekBensmail,742497
nm1656178,LucieBorleteau,45316
nm1656220,JulienSamani,916827
nm1659906,JavierFuentes-Leon,338041
nm1661334,AmatEscalante,26499
nm1661384,RogerDelattre,6544750
nm1662689,MarianaChenillo,274359
nm1662707,ThomasLilti,114866
nm1662721,ArashT.Riahi,397790
nm1662776,HichamLasri,295163
nm1665295,MicahMagee,558708
nm1665932,KikeMaillo,79869
nm1666855,RaulArevalo,40450
nm1667635,RobertoMinervini,102401
nm1668051,JohnHindman,167796
nm1672051,RegisRoinsard,147905
nm1672091,PhilippedePierpont,8725178
nm1672744,PascalBonnelle,6122536
nm1673756,Jan-OleGerster,149543
nm1676223,AkivaSchaffer,17565
nm1680247,HendrickDusollier,583693
nm1680298,AtiqRahimi,187790
nm1681049,AlexanderNanau,127775
nm1690765,EvaTrobisch,95966
nm1691968,MarisBrinkmanis,10841273
nm1697964,FredericChaudier,278600
nm1698571,EvanGoldberg,13609
nm1698697,AliCherri,682410
nm1699715,KirillMikhanovsky,221078
nm1699767,Francois-XavierVives,9854931
nm1699780,SuhaArraf,438764
nm1699934,SeanDurkin,1800
nm1701024,NadineLabaki,20599
nm1701171,EmmanuelRoy,10021562
nm1701261,EmmanuelParraud,12582879
nm1703610,DenisaGrimmova,2134118
nm1703633,JustinPemberton,1681359
nm1703817,FranckRibiere,373307
nm1704795,StanleyJ.Orzel,11989173
nm1709238,IginioStraffi,177507
nm1709871,GerardGuerrieri,12798383
nm1710448,EmilieGrandperret,1412989
nm1714255,ElliottLester,61034
nm1715453,NassimAmaouche,1554174
nm1715461,FranciscoAvizanda,1607519
nm1715466,SebastienBetbeder,472794
nm1715502,VijayKrishnaAcharya,114373
nm1716636,MarielleHeller,8639
nm1717557,NathalieMarchak,637313
nm1717924,JanKomasa,39875
nm1717949,CorneliuPorumboiu,82710
nm1719934,PascaleBodet,1059651
nm1720541,DavidSlade,15462
nm1723335,BetsyWest,343209
nm1723338,HugoBachelet,6944639
nm1725469,FlorianZeller,19350
nm1727315,DiegoGovernatori,6944454
nm1729104,BrunoForzani,130018
nm1729171,NoamMurro,59194
nm1729237,LorenzoVigas,116279
nm1730895,CullenHoback,183983
nm1731479,TalyaLavie,454270
nm1732946,HeleneCattet,105325
nm1732967,LeilaKilani,799389
nm1732981,MartinMcDonagh,3074
nm1733778,JeffFowler,21919
nm1736326,DavyRothbart,1704713
nm1738978,AnnaNovion,141177
nm1740890,EduardoMendozadeEchave,1051923
nm1741096,JeanDuval,381837
nm1742427,MichaelR.Roskam,33132
nm1743991,AlbertoFasulo,661198
nm1749112,VincentParonnaud,150738
nm1750316,PierreThoretton,417723
nm1750425,CarolineFourest,325022
nm1754436,SophieBarthes,53701
nm1754549,ClaudiaPriscilla,10114032
nm1757777,DaveGreen,17700
nm1760742,AlexandreChartrand,1916546
nm1760871,YaronShani,243813
nm1761524,AndreaPallaoro,76727
nm1761538,RezaSerkanian,1038812
nm1763490,JulienHallard,5942823
nm1764292,DeborahSaiag,1586166
nm1764568,PierreCore,352201
nm1765543,CamillePonsin,2128046
nm1768202,TeddyLussi-Modeste,96015
nm1768263,AlixDelaporte,74737
nm1768412,MarkLinfield,293250
nm1770750,StephaneMercurio,1864947
nm1773597,HerveMimran,340193
nm1778877,OleSchell,7622205
nm1779802,AnnaMargaritaAlbelo,683778
nm1779804,GerminalAlvarez,608220
nm1779857,DanielKupferstein,3308965
nm1780008,VeroniqueMeriadec,9924136
nm1780037,CelineSciamma,13570
nm1785287,RanaKazkaz,998789
nm1785320,SophieLetourneur,159596
nm1785649,AncaHirte,1300802
nm1788310,JennyGage,94481
nm1793079,FedeAlvarez,5778
nm1794148,RayYeung,78189
nm1795697,CaetanoGotardo,345317
nm1798333,WayneThornley,549081
nm1802049,DorisButtignol,2026378
nm1802151,XiaoluGuo,246439
nm1802173,ArmelHostiou,451516
nm1802298,Jean-LoicPortron,1485839
nm1802401,MatthieuVollaire,11620828
nm1802410,SimonLerengWilmont,242503
nm1802674,Show-ChunLee,1144416
nm1804518,DonovanMarsh,67214
nm1804614,AliAbbasZafar,42016
nm1805204,FellipeBarbosa,184943
nm1814077,CristianeOliveira,548107
nm1818032,LeeIsaacChung,1192
nm1818121,NachoG.Velilla,226121
nm1818397,ChristopheLioud,464486
nm1819612,AndreaBlock,404269
nm1820340,JohnMagary,152682
nm1824290,MarcoDutra,179961
nm1825409,OlivierDury,5134450
nm1827617,EmmanuelKlotz,339645
nm1827931,WilliamEubank,5766
nm1834139,StephaneArnoux,6417243
nm1834162,DamienFaure,568449
nm1834186,KasparJancis,920936
nm1834213,GaryMcKendry,115018
nm1834263,GillesBalbastre,8211653
nm1834561,SophieDeraspe,146913
nm1834891,ManeeshSharma,97129
nm1836315,MarcMeyers,122935
nm1837748,JoshBoone,31701
nm1840064,MichaelNoer,58760
nm1840544,AmandaKernell,156578
nm1840846,LucileChaufour,12239499
nm1840925,GerminalRoaux,1468641
nm1841577,LaszloNemes,31714
nm1843049,JezabelMarques,1349996
nm1843105,RodrigoPerez-Castro,523622
nm1843186,AndrewOkpeahaMacLean,255653
nm1843271,MikelRueda,267823
nm1847630,RuneDenstadLanglo,190982
nm1847738,AriSandel,80802
nm1848357,SamuelCollardey,1851950
nm1852165,GuillaumeVincent,902794
nm1853542,JonasPoherRasmussen,130555
nm1853544,PierreCoffin,13642
nm1854297,PhilippePetit,988683
nm1854725,JavierGorleri,3095529
nm1855169,VincentOstria,3094846
nm1855384,DavidSieveking,608998
nm1856671,AliBenkirane,3764866
nm1856739,TheoKamecke,2791663
nm1856944,ArnaudMalherbe,213160
nm1857245,HillaMedalia,263491
nm1858547,JeremieBattaglia,155695
nm1863341,LinoDiSalvo,121490
nm1864602,LeaFehner,298269
nm1865534,MohamedAlDaradji,579636
nm1868177,LadjLy,52933
nm1868917,AlessandroCarloni,82602
nm1870495,NamirAbdelMesseeh,847128
nm1870725,NicolasBrossette,1218043
nm1871278,AurelienLeveque,9485688
nm1872405,PavelGiroud,390138
nm1877993,ZeresenayMehari,519006
nm1879025,JoseCelestinoCampusano,261841
