ID,duree
184835,118.0
184837,42.0
184864,104.0
184984,125.0
184989,123.0
184994,100.0
185030,113.0
185031,87.0
185046,98.0
185050,91.0
185056,98.0
185058,90.0
185082,118.0
185086,104.0
185089,38.0
185090,82.0
185157,102.0
185164,95.0
185189,90.0
185234,84.0
185249,103.0
185265,125.0
185284,88.0
185291,101.0
185293,102.0
185294,105.0
185311,98.0
185346,113.0
185400,88.0
185426,103.0
185454,106.0
185457,99.0
185509,99.0
185536,102.0
185542,142.0
185645,86.0
185687,110.0
185703,104.0
185719,135.0
185831,82.0
185867,100.0
185871,115.0
185872,85.0
185889,93.0
185890,83.0
185891,80.0
185920,89.0
185929,105.0
185932,105.0
185936,98.0
185999,100.0
186007,84.0
186008,96.0
186028,87.0
186040,66.0
186047,60.0
186072,105.0
186074,80.0
186083,111.0
186111,168.0
186124,98.0
186134,100.0
186161,134.0
186168,113.0
186179,121.0
186185,91.0
186189,102.0
186204,95.0
186288,90.0
186289,92.0
186290,84.0
186320,109.0
186338,125.0
186344,111.0
186350,93.0
186372,95.0
186373,96.0
186377,98.0
186425,78.0
186437,116.0
186445,75.0
186452,89.0
186536,117.0
186586,105.0
186636,131.0
186644,88.0
186719,83.0
186748,82.0
186783,106.0
186792,91.0
186793,88.0
186799,75.0
186885,100.0
186887,92.0
186903,113.0
186905,100.0
186918,161.0
186976,91.0
186986,95.0
187191,86.0
187192,89.0
187194,99.0
187214,87.0
187242,75.0
187258,87.0
187266,100.0
187268,81.0
187274,94.0
187293,102.0
187294,80.0
187395,102.0
187396,126.0
187420,97.0
187453,106.0
187462,108.0
187523,91.0
187541,95.0
187586,85.0
187601,105.0
187641,103.0
187677,101.0
187693,77.0
187750,102.0
187817,139.0
187818,87.0
187864,94.0
187880,96.0
187887,70.0
187890,111.0
187900,95.0
187941,137.0
187998,70.0
188021,83.0
188034,90.0
188067,127.0
188076,84.0
188106,101.0
188146,90.0
188147,89.0
188159,111.0
188253,110.0
188254,89.0
188340,100.0
188408,104.0
188422,90.0
188448,109.0
188460,83.0
188510,78.0
188521,114.0
188550,98.0
188551,97.0
188563,98.0
188590,149.0
188595,91.0
188649,109.0
188651,100.0
188765,40.0
188836,73.0
188837,127.0
188838,83.0
188840,82.0
188841,120.0
188851,98.0
188856,104.0
188871,99.0
188951,132.0
188959,90.0
189077,124.0
189081,111.0
189091,96.0
189098,103.0
189141,78.0
189168,95.0
189172,98.0
189178,90.0
189184,98.0
189188,100.0
189196,95.0
189226,103.0
189239,109.0
189242,105.0
189267,88.0
189292,98.0
189295,90.0
189322,81.0
189334,104.0
189341,129.0
189350,88.0
189360,119.0
189370,115.0
189377,77.0
189379,134.0
189393,91.0
189411,102.0
189440,105.0
189472,109.0
189473,101.0
189522,97.0
189523,81.0
189525,129.0
189535,123.0
189544,90.0
189548,84.0
189553,103.0
189555,97.0
189570,112.0
189613,117.0
189615,115.0
189616,123.0
189640,115.0
189651,130.0
189654,117.0
189660,90.0
189687,104.0
189691,98.0
189699,100.0
189702,120.0
189711,83.0
189713,87.0
189715,98.0
189760,90.0
189777,98.0
189833,40.0
189834,98.0
189850,104.0
189851,93.0
189856,98.0
189900,101.0
189909,97.0
189916,90.0
189923,80.0
189924,94.0
189935,110.0
189937,69.0
189944,121.0
189946,93.0
189947,75.0
189955,98.0
189959,77.0
189962,111.0
189968,74.0
189975,88.0
189983,99.0
189988,88.0
189994,92.0
190011,105.0
190067,84.0
190068,73.0
190074,96.0
190093,100.0
190097,96.0
190157,108.0
190167,99.0
190202,90.0
190229,88.0
190267,119.0
190299,98.0
190309,92.0
190322,99.0
190323,90.0
190335,111.0
190344,100.0
190351,95.0
190372,103.0
190380,77.0
190384,88.0
190406,93.0
190410,109.0
190411,122.0
190423,145.0
190442,89.0
190459,98.0
190494,115.0
190515,95.0
190557,124.0
190566,98.0
190615,101.0
190617,122.0
190646,133.0
190653,109.0
190664,110.0
190740,97.0
190768,97.0
190774,97.0
190787,108.0
190788,158.0
190790,75.0
190793,81.0
190796,76.0
190798,98.0
190799,134.0
190848,88.0
190858,112.0
190865,92.0
190866,90.0
190882,117.0
190883,100.0
190918,164.0
190926,75.0
190935,108.0
190949,108.0
190956,108.0
190969,97.0
190996,87.0
191003,124.0
191004,122.0
191005,110.0
191015,128.0
191016,94.0
191021,109.0
191024,93.0
191032,106.0
191035,106.0
191041,157.0
191049,95.0
191079,110.0
191110,83.0
191114,115.0
191132,83.0
191160,80.0
191164,88.0
191173,103.0
191174,109.0
191181,85.0
191190,105.0
191193,102.0
191289,130.0
191300,122.0
191344,98.0
191356,96.0
191360,108.0
191363,100.0
191442,109.0
191450,85.0
191481,110.0
191532,113.0
191623,100.0
191624,89.0
191644,79.0
191695,110.0
191696,134.0
191723,84.0
191788,97.0
191804,97.0
191823,126.0
191827,84.0
191856,131.0
191866,101.0
191904,107.0
191999,79.0
192018,110.0
192047,80.0
192049,109.0
192072,90.0
192086,98.0
192102,94.0
192103,102.0
192110,74.0
192121,89.0
192124,93.0
192152,88.0
192186,142.0
192189,105.0
192221,99.0
192239,105.0
192260,98.0
192268,74.0
192285,84.0
192291,89.0
192301,95.0
192308,83.0
192311,95.0
192314,96.0
192315,92.0
192324,93.0
192332,100.0
192334,97.0
192343,90.0
192344,80.0
192355,77.0
192381,85.0
192388,85.0
192417,77.0
192501,97.0
192550,114.0
192561,105.0
192566,90.0
192579,98.0
192634,111.0
192650,94.0
192680,120.0
192688,96.0
192689,100.0
192740,75.0
192757,107.0
192763,100.0
192769,88.0
192825,102.0
192826,121.0
192846,82.0
192850,91.0
192854,105.0
192857,101.0
192858,113.0
192860,99.0
192861,125.0
192863,94.0
192864,99.0
192866,96.0
192874,95.0
192884,110.0
192885,118.0
192927,95.0
192934,115.0
192941,81.0
192974,85.0
192975,95.0
192980,86.0
192983,90.0
192984,85.0
193015,75.0
193018,90.0
193022,101.0
193024,92.0
193027,95.0
193028,93.0
193029,80.0
193030,106.0
193031,108.0
193032,97.0
193040,112.0
193082,112.0
193094,107.0
193099,98.0
193101,138.0
193104,64.0
193108,112.0
193112,139.0
193113,136.0
193116,100.0
193120,105.0
193124,78.0
193126,123.0
193129,68.0
193147,94.0
193231,77.0
193235,98.0
193256,95.0
193279,74.0
193283,118.0
193284,125.0
193309,98.0
193312,105.0
193339,110.0
193360,101.0
193417,87.0
193419,105.0
193422,86.0
193425,80.0
193427,97.0
193444,149.0
193459,110.0
193463,94.0
193483,83.0
193485,101.0
193488,90.0
193489,77.0
193490,98.0
193506,95.0
193511,85.0
193512,100.0
193514,90.0
193517,110.0
193529,76.0
193541,75.0
193542,100.0
193544,106.0
193546,92.0
193548,101.0
193580,80.0
193631,102.0
193639,92.0
193687,98.0
193715,105.0
193744,110.0
193750,95.0
193802,104.0
193831,95.0
193877,104.0
193901,111.0
193907,175.0
193908,84.0
193911,117.0
193921,98.0
193927,123.0
193960,95.0
194006,98.0
194009,111.0
194073,115.0
194075,123.0
194129,223.0
194152,110.0
194153,99.0
194160,100.0
194174,85.0
194176,93.0
194177,128.0
194178,118.0
194182,88.0
194194,100.0
194253,89.0
194310,129.0
194359,90.0
194366,93.0
194369,74.0
194371,96.0
194397,95.0
194417,74.0
194464,88.0
194479,129.0
194578,61.0
194591,100.0
194620,98.0
194636,96.0
194641,104.0
194660,92.0
194666,113.0
194667,113.0
194717,88.0
194779,109.0
194811,68.0
194822,98.0
194854,89.0
194857,97.0
194879,87.0
194891,140.0
194895,84.0
194901,96.0
194902,75.0
194903,95.0
194920,105.0
194938,138.0
194940,97.0
194969,103.0
194970,98.0
195021,82.0
195022,139.0
195031,130.0
195032,115.0
195034,98.0
195038,95.0
195051,105.0
195118,112.0
195120,84.0
195128,132.0
195148,98.0
195189,82.0
195225,84.0
195227,92.0
195228,166.0
195303,122.0
195311,72.0
195334,92.0
195350,94.0
195354,105.0
195370,123.0
195373,90.0
195414,85.0
195432,97.0
195438,82.0
195440,77.0
195441,98.0
195442,80.0
195443,98.0
195444,89.0
195497,85.0
195519,98.0
195525,104.0
195540,97.0
195541,85.0
195544,59.0
195552,78.0
195556,68.0
195571,95.0
195614,88.0
195621,105.0
195625,90.0
195649,114.0
195761,75.0
195766,75.0
195785,134.0
195788,110.0
195809,93.0
195834,92.0
195838,74.0
195859,85.0
195869,104.0
195874,94.0
195897,89.0
195899,95.0
195967,85.0
196004,109.0
196008,95.0
196047,74.0
196052,98.0
196053,72.0
196057,105.0
196061,167.0
196062,119.0
196063,100.0
196073,91.0
196076,110.0
196080,78.0
196081,68.0
196085,83.0
196087,87.0
196093,95.0
196148,100.0
196164,102.0
196165,95.0
196177,107.0
196194,85.0
196196,108.0
196199,98.0
196204,85.0
196225,93.0
196227,59.0
196247,110.0
196251,91.0
196253,115.0
196255,100.0
196266,123.0
196271,75.0
196281,88.0
196309,98.0
196310,105.0
196315,108.0
196331,84.0
196344,87.0
196348,85.0
196350,110.0
196367,83.0
196448,98.0
196465,117.0
196467,106.0
196512,90.0
196515,113.0
196520,108.0
196549,114.0
196560,122.0
196562,80.0
196577,89.0
196581,98.0
196589,101.0
196602,102.0
196604,121.0
196612,124.0
196628,130.0
196629,89.0
196666,146.0
196676,96.0
196701,105.0
196706,98.0
196715,95.0
196730,105.0
196741,102.0
196754,105.0
196755,103.0
196809,104.0
196828,72.0
196832,90.0
196847,112.0
196860,108.0
196882,95.0
196885,133.0
196958,97.0
196960,95.0
196965,128.0
196978,85.0
197008,98.0
197041,104.0
197047,117.0
197064,110.0
197074,85.0
197082,110.0
197088,112.0
197089,153.0
197104,94.0
197124,93.0
197155,100.0
197176,127.0
197185,91.0
197186,103.0
197187,111.0
197189,122.0
197252,85.0
197277,80.0
197289,111.0
197292,98.0
197295,86.0
197303,108.0
197304,100.0
197305,98.0
197306,95.0
197309,95.0
197310,88.0
197311,87.0
197316,91.0
197317,108.0
197326,117.0
197373,94.0
197379,113.0
197397,116.0
197403,104.0
197410,117.0
197425,94.0
197427,97.0
197429,102.0
197436,90.0
197437,96.0
197440,100.0
197441,97.0
197479,119.0
197486,98.0
197487,104.0
197508,75.0
197548,51.0
197623,95.0
197649,91.0
197655,93.0
197677,79.0
197678,95.0
197685,98.0
197686,164.0
197689,84.0
197705,100.0
197766,90.0
197767,80.0
197773,87.0
197810,121.0
197814,117.0
197822,107.0
197885,117.0
197897,134.0
197901,92.0
197962,75.0
197998,87.0
198004,78.0
198034,87.0
198047,98.0
198073,89.0
198088,111.0
198091,100.0
198095,80.0
198187,133.0
198232,67.0
198268,59.0
198292,113.0
198358,87.0
198371,115.0
198384,93.0
198422,80.0
198432,85.0
198460,88.0
198462,83.0
198488,141.0
198592,149.0
198659,98.0
198666,100.0
198668,86.0
198683,98.0
198701,101.0
198721,127.0
198730,116.0
198750,137.0
198759,87.0
198771,129.0
198778,97.0
198853,109.0
198861,72.0
198903,95.0
198934,133.0
198937,118.0
198938,119.0
198949,83.0
198951,110.0
198969,91.0
198975,89.0
199001,98.0
199031,102.0
199057,118.0
199062,117.0
199070,94.0
199113,128.0
199136,88.0
199158,75.0
199161,104.0
199230,113.0
199282,93.0
199292,118.0
199293,82.0
199398,96.0
199404,169.0
199447,88.0
199468,84.0
199514,72.0
199634,75.0
199647,98.0
199737,83.0
199750,101.0
199807,130.0
199842,105.0
199892,96.0
199926,128.0
199980,96.0
199981,97.0
200055,90.0
200088,123.0
200110,93.0
200156,93.0
200174,128.0
200213,116.0
200313,106.0
200332,98.0
200333,92.0
200341,101.0
200351,91.0
200370,87.0
200379,106.0
200386,75.0
200399,115.0
200433,114.0
200435,100.0
200448,89.0
200591,140.0
200598,94.0
200602,83.0
200603,90.0
200607,92.0
200609,95.0
200620,90.0
200631,85.0
200644,110.0
200686,124.0
200727,105.0
200730,101.0
200737,98.0
200756,87.0
200881,101.0
200956,106.0
200962,110.0
201026,87.0
201028,90.0
201045,144.0
201105,132.0
201181,98.0
201221,90.0
201225,100.0
201234,151.0
201317,81.0
201319,75.0
201358,101.0
201381,108.0
201386,94.0
201420,120.0
201422,107.0
201423,112.0
201424,90.0
201425,95.0
201429,97.0
201434,118.0
201435,93.0
201443,88.0
201449,86.0
201452,129.0
201454,100.0
201455,112.0
201460,70.0
201484,102.0
201517,125.0
201563,98.0
201568,134.0
201599,105.0
201630,93.0
201635,68.0
201653,86.0
201655,102.0
201678,72.0
201688,115.0
201704,85.0
201756,115.0
201759,148.0
201760,123.0
201797,100.0
201821,122.0
201823,83.0
201826,76.0
201830,90.0
201831,89.0
201859,111.0
201860,90.0
201870,90.0
201913,121.0
201914,82.0
201920,88.0
201922,98.0
201925,132.0
201927,40.0
201928,98.0
201930,110.0
201931,92.0
202570,96.0
202642,75.0
202686,113.0
202700,131.0
202734,87.0
202766,106.0
202798,106.0
202807,97.0
202821,96.0
202920,90.0
202924,76.0
202927,91.0
202971,111.0
202973,105.0
203004,100.0
203023,98.0
203043,81.0
203044,84.0
203056,106.0
203068,85.0
203069,82.0
203082,91.0
203102,94.0
203103,104.0
203106,94.0
203269,107.0
203302,177.0
203316,90.0
203335,93.0
203397,114.0
203416,100.0
203440,92.0
203464,113.0
203476,112.0
203485,100.0
203498,138.0
203502,108.0
203506,106.0
203507,81.0
203583,120.0
203587,98.0
203595,88.0
203597,86.0
203607,110.0
203666,120.0
203676,78.0
203683,81.0
203685,110.0
203691,102.0
203717,132.0
203726,101.0
203751,40.0
203784,96.0
203842,103.0
203878,95.0
203925,104.0
203928,103.0
203950,107.0
203955,112.0
203977,90.0
203981,95.0
203982,111.0
204022,106.0
204026,127.0
204027,95.0
204030,112.0
204033,152.0
204062,94.0
204087,100.0
204100,125.0
204107,100.0
204121,112.0
204137,108.0
204140,95.0
204159,114.0
204160,93.0
204184,90.0
204193,70.0
204198,130.0
204220,95.0
204224,97.0
204226,91.0
204237,131.0
204241,92.0
204249,115.0
204250,95.0
204251,105.0
204252,85.0
204301,97.0
204377,107.0
204385,100.0
204482,109.0
204516,92.0
204518,103.0
204546,90.0
204576,87.0
204616,96.0
204646,112.0
204648,90.0
204676,86.0
204700,139.0
204750,98.0
204761,95.0
204771,84.0
204773,105.0
204783,65.0
204797,119.0
204833,107.0
204840,103.0
204844,88.0
204846,100.0
204861,125.0
204912,75.0
204916,109.0
204923,120.0
204925,137.0
204927,103.0
205131,90.0
205148,115.0
205284,90.0
205295,150.0
205321,95.0
205330,138.0
205375,103.0
205384,98.0
205445,127.0
205450,125.0
205577,97.0
205730,82.0
205740,92.0
205745,100.0
205758,119.0
205767,99.0
205806,132.0
205925,27.0
205956,92.0
205957,80.0
205972,96.0
205978,101.0
206065,112.0
206103,96.0
206116,96.0
206128,94.0
206149,120.0
206180,129.0
206191,98.0
206201,92.0
206217,121.0
206291,82.0
206312,90.0
206317,90.0
206393,133.0
206395,93.0
206412,102.0
206418,115.0
206421,96.0
206423,115.0
206428,102.0
206431,115.0
206432,111.0
206433,87.0
206434,90.0
206437,103.0
206453,85.0
206477,95.0
206559,105.0
206578,82.0
206605,90.0
206606,104.0
206607,82.0
206608,90.0
206609,78.0
206610,89.0
206612,87.0
206619,128.0
206624,94.0
206626,119.0
206627,110.0
206665,160.0
206666,87.0
206668,90.0
206671,107.0
206675,82.0
206678,115.0
206679,94.0
206701,110.0
206710,114.0
206715,93.0
206720,90.0
206727,102.0
206736,117.0
206748,120.0
206754,103.0
206775,105.0
206782,78.0
206788,83.0
206799,126.0
206812,105.0
206892,150.0
206920,97.0
206986,131.0
206987,98.0
206994,101.0
207002,98.0
207003,98.0
207006,90.0
207033,91.0
207060,111.0
207104,110.0
207156,80.0
207178,90.0
207205,102.0
207211,90.0
207243,106.0
207302,108.0
207387,70.0
207452,95.0
207486,90.0
207487,95.0
207570,94.0
207621,97.0
207623,113.0
207625,108.0
207652,157.0
207654,115.0
207725,120.0
207730,128.0
207734,118.0
207786,84.0
207787,124.0
207788,90.0
207801,112.0
207813,117.0
207819,102.0
207825,100.0
207874,98.0
207887,100.0
207923,98.0
207967,110.0
207989,131.0
207993,112.0
208007,94.0
208041,132.0
208066,96.0
208084,116.0
208104,140.0
208154,77.0
208247,132.0
208289,94.0
208295,115.0
208312,96.0
208314,98.0
208328,123.0
208334,104.0
208342,106.0
208359,160.0
208367,109.0
208430,150.0
208438,95.0
208449,92.0
208450,93.0
208451,100.0
208457,77.0
208551,95.0
208563,113.0
208568,110.0
208613,83.0
208620,109.0
208621,87.0
208626,104.0
208628,100.0
208633,170.0
208692,144.0
208700,93.0
208743,98.0
208744,99.0
208791,107.0
208800,85.0
208812,82.0
208823,78.0
208828,74.0
208841,97.0
208883,108.0
208939,122.0
208989,103.0
209051,124.0
209053,123.0
209062,110.0
209099,98.0
209117,106.0
209130,88.0
209174,94.0
209260,98.0
209297,89.0
209312,99.0
209338,87.0
209348,78.0
209437,95.0
209455,95.0
209487,105.0
209525,94.0
209602,78.0
209608,93.0
209653,91.0
209664,96.0
209672,100.0
209675,91.0
209700,110.0
209718,85.0
209726,88.0
209732,96.0
209735,99.0
209739,83.0
209768,113.0
209778,133.0
209780,104.0
209781,100.0
209793,93.0
209796,94.0
209797,100.0
209821,101.0
209859,102.0
209893,118.0
209894,106.0
209896,97.0
209900,91.0
209902,115.0
209950,62.0
209952,60.0
209960,97.0
209971,98.0
209976,76.0
209977,91.0
209978,85.0
209983,91.0
209992,87.0
209997,103.0
210007,48.0
210024,115.0
210032,113.0
210106,101.0
210112,77.0
210211,88.0
210219,85.0
210222,97.0
210229,98.0
210255,100.0
210257,78.0
210272,120.0
210275,95.0
210277,101.0
210282,95.0
210302,112.0
210307,95.0
210309,83.0
210317,115.0
210318,119.0
210390,97.0
210472,129.0
210493,91.0
210511,98.0
210516,144.0
210580,85.0
210583,108.0
210590,90.0
210591,93.0
210598,94.0
210602,90.0
210608,102.0
210618,95.0
210625,82.0
210626,103.0
210628,91.0
210635,153.0
210638,90.0
210678,88.0
210715,93.0
210763,113.0
210799,82.0
210800,58.0
210804,141.0
210839,100.0
210937,94.0
211012,177.0
211078,84.0
211082,123.0
211083,92.0
211156,79.0
211157,95.0
211238,109.0
211246,95.0
211248,112.0
211250,86.0
211500,107.0
211639,98.0
211663,96.0
211671,98.0
211677,84.0
211703,93.0
211766,115.0
211881,95.0
211892,121.0
211938,116.0
211997,138.0
212004,95.0
212029,95.0
212119,101.0
212120,108.0
212192,91.0
212197,95.0
212255,91.0
212263,119.0
212358,163.0
212386,91.0
212412,78.0
212434,98.0
212468,117.0
212539,85.0
212603,70.0
212608,98.0
212661,82.0
212674,98.0
212689,115.0
212707,114.0
212715,104.0
212728,105.0
212729,88.0
212752,102.0
212754,88.0
212761,92.0
212933,88.0
212952,98.0
213028,112.0
213080,93.0
213143,117.0
213225,98.0
213276,119.0
213306,90.0
213307,84.0
213377,119.0
213383,89.0
213391,75.0
213416,52.0
213418,42.0
213453,84.0
213464,123.0
213478,86.0
213527,170.0
213538,95.0
213641,81.0
213656,98.0
213679,91.0
213686,140.0
213698,95.0
213752,96.0
213753,95.0
213772,98.0
213833,92.0
213835,81.0
213837,84.0
213856,82.0
213859,97.0
213872,80.0
213875,86.0
213879,110.0
213881,220.0
213893,82.0
213951,84.0
213964,85.0
213991,128.0
213993,119.0
214004,88.0
214006,81.0
214007,109.0
214014,95.0
214048,101.0
214061,99.0
214066,84.0
214084,107.0
214098,136.0
214103,118.0
214109,84.0
214139,98.0
214140,74.0
214175,97.0
214189,107.0
214219,86.0
214223,94.0
214352,98.0
214370,102.0
214425,96.0
214438,102.0
214483,90.0
214519,100.0
214521,93.0
214522,85.0
214532,100.0
214535,150.0
214588,88.0
214609,85.0
214642,97.0
214644,110.0
214682,98.0
214718,72.0
214727,107.0
214731,88.0
214763,113.0
214822,98.0
214858,95.0
214860,106.0
214988,108.0
214989,123.0
215060,80.0
215094,142.0
215097,135.0
215099,152.0
215108,98.0
215135,99.0
215143,148.0
215192,102.0
215297,90.0
215308,102.0
215337,115.0
215340,98.0
215341,102.0
215342,128.0
215353,87.0
215356,95.0
215366,77.0
215369,119.0
215401,82.0
215416,116.0
215428,93.0
215447,111.0
215543,76.0
215570,89.0
215580,102.0
215606,92.0
215618,104.0
215648,117.0
215656,102.0
215680,98.0
215685,109.0
215708,120.0
215721,106.0
215742,115.0
215769,98.0
215770,123.0
215798,80.0
215832,105.0
215863,67.0
215942,131.0
215989,90.0
216189,106.0
216213,82.0
216269,87.0
216298,90.0
216310,90.0
216311,117.0
216314,106.0
216316,116.0
216426,117.0
216427,119.0
216448,80.0
216467,95.0
216476,98.0
216480,102.0
216485,111.0
216486,96.0
216502,86.0
216513,94.0
216514,99.0
216578,113.0
216582,90.0
216586,98.0
216588,92.0
216633,119.0
216643,103.0
216734,109.0
216738,95.0
216751,80.0
216817,110.0
216820,90.0
216838,112.0
216869,98.0
216870,109.0
216916,101.0
216917,112.0
216918,98.0
216951,177.0
216953,102.0
216955,109.0
216962,130.0
216964,93.0
216970,41.0
216991,93.0
217002,122.0
217011,96.0
217029,114.0
217030,85.0
217076,97.0
217208,83.0
217209,92.0
217210,86.0
217250,112.0
217271,80.0
217276,86.0
217344,87.0
217388,84.0
217490,112.0
217497,98.0
217537,124.0
217618,104.0
217634,106.0
217655,83.0
217656,120.0
217669,102.0
217676,78.0
217705,114.0
217719,117.0
217762,104.0
217763,96.0
217778,100.0
217787,96.0
217798,95.0
217882,149.0
217903,113.0
217918,98.0
217930,106.0
217949,91.0
217959,107.0
217979,111.0
218007,111.0
218015,105.0
218035,102.0
218061,106.0
218090,90.0
218130,124.0
218138,88.0
218186,115.0
218211,130.0
218219,102.0
218221,92.0
218229,139.0
218237,112.0
218250,98.0
218265,156.0
218303,99.0
218305,84.0
218308,116.0
218309,101.0
218317,106.0
218355,156.0
218367,70.0
218377,118.0
218385,106.0
218386,135.0
218395,134.0
218449,99.0
218456,90.0
218476,86.0
218483,97.0
218484,83.0
218496,150.0
218499,104.0
218501,93.0
218521,106.0
218542,98.0
218570,88.0
218583,93.0
218629,83.0
218630,91.0
218634,88.0
218658,94.0
218759,134.0
218761,95.0
218770,133.0
218807,97.0
218887,88.0
218926,125.0
218954,122.0
218956,100.0
218959,92.0
218963,148.0
219041,139.0
219053,108.0
219070,127.0
219087,90.0
219102,95.0
219105,72.0
219262,153.0
219286,97.0
219291,97.0
219293,86.0
219309,102.0
219319,78.0
219324,102.0
219362,111.0
219424,96.0
219461,93.0
219524,98.0
219531,95.0
219532,87.0
219617,91.0
219627,96.0
219630,104.0
219677,90.0
219698,98.0
219703,90.0
219715,99.0
219716,103.0
219740,83.0
219767,77.0
219845,91.0
219903,103.0
219931,108.0
219933,81.0
219944,136.0
219974,80.0
219994,112.0
220020,105.0
220023,84.0
220024,110.0
220032,196.0
220033,99.0
220034,124.0
220084,98.0
220100,72.0
220107,88.0
220112,104.0
220143,101.0
220173,93.0
220251,77.0
220258,106.0
220298,110.0
220424,103.0
220471,112.0
220518,103.0
220547,85.0
220567,94.0
220573,93.0
220582,130.0
220583,96.0
220585,76.0
220624,75.0
220641,88.0
220705,97.0
220717,110.0
220725,87.0
220729,86.0
220738,93.0
220752,108.0
220765,121.0
220785,127.0
220796,96.0
220800,97.0
220802,108.0
220803,113.0
220804,92.0
220805,250.0
220807,92.0
220809,97.0
220810,101.0
220816,130.0
220819,105.0
220842,72.0
220846,117.0
220855,102.0
220874,82.0
220880,82.0
220884,105.0
220886,92.0
220892,112.0
220897,99.0
220900,97.0
220927,98.0
220928,95.0
220930,95.0
220931,100.0
220934,94.0
220936,91.0
220938,85.0
220942,99.0
220946,126.0
220965,75.0
220973,94.0
220980,98.0
220982,93.0
220993,85.0
220994,93.0
220995,94.0
220997,94.0
220999,98.0
221001,72.0
221009,101.0
221010,125.0
221014,107.0
221081,118.0
221082,70.0
221092,80.0
221093,85.0
221110,127.0
221135,110.0
221158,55.0
221163,83.0
221166,81.0
221172,113.0
221180,76.0
221207,98.0
221216,106.0
221240,84.0
221242,96.0
221252,102.0
221254,98.0
221270,122.0
221273,93.0
221280,93.0
221282,85.0
221289,96.0
221306,96.0
221314,115.0
221329,86.0
221357,105.0
221359,134.0
221361,119.0
221375,83.0
221387,101.0
221391,111.0
221404,93.0
221410,88.0
221413,114.0
221418,102.0
221419,135.0
221453,97.0
221488,93.0
221499,83.0
221506,73.0
221524,144.0
221527,116.0
221540,105.0
221541,136.0
221542,143.0
221563,84.0
221564,96.0
221566,95.0
221570,102.0
221571,95.0
221579,97.0
221595,89.0
221601,98.0
221611,91.0
221613,104.0
221615,121.0
221620,102.0
221621,82.0
221635,85.0
221636,89.0
221654,101.0
221657,108.0
221658,98.0
221661,134.0
221713,109.0
221729,125.0
221805,96.0
221811,80.0
221814,82.0
221859,92.0
221869,92.0
221875,117.0
221891,84.0
221892,114.0
221896,91.0
221898,111.0
221899,98.0
221904,113.0
221905,77.0
221929,120.0
221960,123.0
221967,101.0
222006,89.0
222008,131.0
222021,124.0
222030,87.0
222075,108.0
222086,122.0
222096,98.0
222120,127.0
222121,86.0
222124,107.0
222165,92.0
222167,103.0
222172,97.0
222174,105.0
222182,102.0
222215,46.0
222221,123.0
222226,98.0
222244,87.0
222249,89.0
222253,98.0
222257,84.0
222259,97.0
222271,128.0
222291,130.0
222327,88.0
222328,111.0
222333,96.0
222338,93.0
222369,120.0
222370,80.0
222392,98.0
222394,79.0
222402,83.0
222418,90.0
222422,98.0
222433,75.0
222445,84.0
222451,104.0
222465,112.0
222503,122.0
222507,101.0
222511,91.0
222512,84.0
222513,64.0
222516,90.0
222528,98.0
222547,89.0
222548,64.0
222567,118.0
222575,100.0
222576,83.0
222580,90.0
222584,109.0
222586,118.0
222590,114.0
222627,90.0
222628,101.0
222641,114.0
222692,106.0
222710,98.0
222711,107.0
222792,74.0
222796,98.0
222798,122.0
222799,98.0
222806,93.0
222820,100.0
222821,95.0
222822,89.0
222824,100.0
222825,164.0
222831,84.0
222833,120.0
222835,92.0
222836,109.0
222840,88.0
222858,117.0
222883,85.0
222886,80.0
222903,113.0
222915,95.0
222931,96.0
222943,134.0
222951,110.0
222967,107.0
222968,134.0
222982,84.0
222984,91.0
222986,94.0
222990,91.0
223002,139.0
223004,98.0
223008,93.0
223020,84.0
223048,73.0
223062,103.0
223076,91.0
223147,93.0
223154,138.0
223199,130.0
223207,108.0
223209,104.0
223228,76.0
223252,131.0
223264,105.0
223313,141.0
223338,90.0
223339,98.0
223340,244.0
223347,92.0
223353,104.0
223364,93.0
223448,79.0
223474,100.0
223484,85.0
223511,87.0
223543,94.0
223568,94.0
223575,147.0
223641,119.0
223728,133.0
223751,231.0
223752,73.0
223753,119.0
223754,141.0
223761,98.0
223770,104.0
223784,86.0
223794,94.0
223801,112.0
223803,82.0
223804,95.0
223819,110.0
223850,82.0
223880,95.0
223884,98.0
223899,105.0
223933,107.0
223940,133.0
223943,98.0
223958,98.0
223973,85.0
223981,44.0
224037,98.0
224060,98.0
224096,100.0
224105,84.0
224106,94.0
224115,124.0
224178,80.0
224181,91.0
224187,95.0
224194,95.0
224198,99.0
224205,102.0
224206,97.0
224214,120.0
224215,124.0
224259,89.0
224277,98.0
224282,81.0
224284,82.0
224285,94.0
224294,70.0
224297,84.0
224312,100.0
224313,96.0
224315,88.0
224323,92.0
224331,88.0
224340,99.0
224355,105.0
224370,82.0
224388,81.0
224395,134.0
224422,82.0
224437,92.0
224449,85.0
224453,118.0
224491,115.0
224509,122.0
224537,100.0
224566,153.0
224575,93.0
224576,65.0
224579,94.0
224586,107.0
224589,105.0
224595,107.0
224615,90.0
224618,94.0
224621,99.0
224640,99.0
224644,83.0
224658,80.0
224661,101.0
224664,96.0
224733,108.0
224739,83.0
224750,107.0
224766,104.0
224784,88.0
224790,107.0
224799,102.0
224808,135.0
224814,90.0
224851,103.0
224882,119.0
