ID,actors_score,directors_score,scenaristes_score,distrib_score,Action,Animation,Aventure,Biopic,Comedie,Comedie dramatique,Comedie musicale,Drame,Epouvante-horreur,Famille,Fantastique,Guerre,Historique,Musical,Policier,Romance,Science Fiction,Thriller,Western,France,USA,Angleterre,Autres,jour_sortie,mois_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,budget_dollars
52702,0.759093989,1.615071537,0.497901573,0.03024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16,2,2,3.7,117,209515,3979988
291709,0.777786384,1.225723509,0.278096231,0.00668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,21,6,2,2.5,97,30964,3985200
135623,0.0,1.20373688,0.0,0.02668,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24,12,2,4.0,108,18362,3992189
239539,0.425152684,1.408520794,0.442679412,0.01448,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,7,2,3.4,104,15463,3996000
190926,0.0,0.942509776,0.032258065,0.01731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,6,2,3.6,75,7843,3996000
180515,0.549170322,1.100133595,0.167853627,0.02579,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,6,7,2,2.5,90,14119,3996000
251090,0.238408716,1.392387786,0.419121369,0.02338,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,10,2,3.0,120,108057,4000000
242054,0.220853791,1.592639455,0.6267676,0.02658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,4.2,111,111341,4000000
202642,0.0,1.214310765,0.241510569,0.01112,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,7,2,2.8,75,1712,4000000
225223,0.386565248,0.263900334,0.0,0.0123,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,2,2.9,98,895,4000000
221453,0.850761133,1.500381142,0.0,0.02192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,2,2.7,97,15328,4000000
223347,0.097748595,1.271942143,0.321290024,0.01401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,2,1.5,92,3607,4000000
224882,0.61946853,1.641599658,0.67028078,0.00714,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,28,10,2,3.4,119,91237,4000000
190309,0.700692519,1.169374781,0.205662672,0.0123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,16,7,2,2.7,92,12046,4000000
204022,0.494721589,1.329761573,0.36478079,0.02284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,2,2.7,106,2260,4000000
212468,0.61170173,1.500381142,0.071101847,0.01795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,4,2,3.5,117,92741,4000000
226260,0.530545857,1.793599012,0.860388755,0.02412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,7,2,4.0,165,70138,4000000
196602,0.0,0.02020202,0.023391813,0.02552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,3,2,3.3,102,9879,4000000
203302,0.567839354,2.305968332,1.353503262,0.02538,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,9,10,2,4.6,177,323457,4000000
220251,0.612311523,1.983822246,1.073397323,0.01128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,12,2,3.9,77,14065,4000000
189360,0.579881257,1.139762643,0.1538996,0.02134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,3.0,119,50827,4000000
115734,0.188478476,0.178018719,0.188118812,0.03024,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,1,2,2.7,85,19931,4000000
179367,0.0,1.024664775,0.4176365,0.01731,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,10,2,2.1,72,64428,4000000
188651,0.008922435,0.941621646,0.0,0.02846,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,12,2,2.3,100,254,4000000
137696,0.148375093,0.988697996,0.317236987,0.00959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,1,2,1.0,98,30315,4000000
148352,0.731587262,1.405459261,0.436368255,0.0085,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,10,2,3.0,104,42492,4000000
132124,0.565607983,0.221619868,0.244340223,0.01185,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,2,2.7,85,10987,4000000
138365,0.357237084,1.436026685,0.0,0.0123,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,2,2,4.1,114,12455,4000000
129215,0.720811513,1.26656352,0.330156275,0.02658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,26,11,2,2.6,95,30577,4000000
133703,0.591142155,1.484719888,0.834761235,0.02295,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,29,10,2,4.1,105,65990,4000000
57476,0.449470487,1.87090303,0.393723583,0.04368,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21,2,2,3.9,100,29486,4000000
111752,0.726969079,1.646687556,0.178217822,0.04368,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25,7,2,3.2,90,24653,4000000
60199,0.584427469,1.250945144,0.414857275,0.04368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,12,2,2.8,95,282270,4000000
47395,0.707323367,1.904799181,0.974576065,0.03024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,1,2,4.5,102,227258,4000000
130536,0.530867497,1.404491516,0.290718546,0.02295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,7,2,2.4,93,161946,4002579
288888,0.0,1.374508295,0.40756928,0.02538,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,12,2,3.8,122,54238,4018313
146763,0.614784265,1.170067488,0.207457588,0.02338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,6,2,2.5,91,218206,4023499
182996,0.715890803,1.171356709,0.404550981,0.02516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,2,3.5,91,59339,4046220
241649,0.574765337,1.299865553,0.349198078,0.02587,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,29,5,2,3.1,95,192777,4057936
148103,0.674554815,0.578461669,0.254704418,0.02412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,23,10,2,1.8,114,265674,4060827
211250,0.452456579,1.332386437,0.413930867,0.02134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,7,2,4.1,86,56547,4069826
131844,0.0,1.15677106,0.215563662,0.02538,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,10,2,2.9,84,57717,4075614
216480,0.566425228,1.28038466,0.315905275,0.02668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,9,2,3.8,102,238994,4087800
140501,0.593554631,1.299865553,0.349198078,0.02295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,22,7,2,2.4,98,196897,4091096
61252,0.623302379,1.257665638,0.300156331,0.02372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,6,2,2.5,84,100169,4093200
228818,0.589778743,1.270366964,0.303746164,0.01135,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,2,3.6,108,30126,4104000
49761,0.775841593,1.224289742,0.399629437,0.02158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,6,2,3.6,102,219223,4104000
109380,0.0,1.193256856,0.08685079,0.02158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,12,2,2.8,80,67968,4107909
264597,0.7110085,1.66497053,0.714189925,0.02668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21,8,2,3.7,119,114773,4114800
109251,0.63790955,1.742615074,0.828216608,0.02158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,12,2,2.0,95,313999,4133170
213306,0.324657954,0.942995021,0.023391813,0.02372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,6,2,3.2,90,51962,4141800
129241,0.790930599,1.660743304,0.756188352,0.02372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,2,2.3,87,200279,4149016
257402,0.360548272,1.01926388,0.185860691,0.01384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,5,2,3.0,99,3040,4165279
55662,0.153760758,1.66497053,0.714189925,0.02579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,12,2,4.8,150,89906,4180845
138198,0.58846232,1.511542925,0.557546587,0.02334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,11,2,2.5,141,3487,4185000
134741,0.56266402,1.639250254,0.723192523,0.02658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,3,2,3.1,90,456914,4189983
278933,0.598396853,1.545475466,1.247119449,0.02266,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,6,2,3.8,92,118883,4191480
138598,0.508053053,1.299150559,0.01754386,0.01461,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,16,6,2,3.0,100,5713,4200000
112190,0.728614515,1.613018401,0.502692375,0.02587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,31,10,2,3.4,107,240164,4202099
194854,0.779934455,1.181897025,0.219153494,0.02338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,8,2,3.2,89,3735,4202633
227602,0.558495082,1.23119928,0.253966653,0.02658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18,3,2,3.2,97,337525,4208906
232881,0.0,1.088124215,0.0,0.01083,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,10,2,3.0,59,1722,4211368
297016,0.54052567,1.326462471,0.349517464,0.02668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,20,7,2,4.2,137,74066,4212000
255842,0.542561579,1.288643034,0.322513406,0.02287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5,2,3.0,93,6607,4212000
252378,0.570120571,1.301326067,0.33298593,0.02412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,2,3.7,71,95929,4212000
136372,0.739677966,1.397260238,0.435311103,0.02334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,10,2,3.7,101,165891,4212000
119410,0.708304931,1.654165037,0.736386372,0.02587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29,8,2,4.1,94,141185,4212000
53393,0.607970947,1.192372189,0.256962538,0.02158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,8,2,2.7,82,126459,4233600
136381,0.596519265,1.332386437,0.883677841,0.02658,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,4,2,3.6,105,36576,4234170
234150,0.870600219,1.304928154,0.32716039,0.02467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,1,2,3.9,95,76662,4247285
252157,0.314544824,1.199372188,0.219450468,0.02134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5,7,2,3.9,111,74528,4250000
130613,0.394564548,0.987107708,0.120606798,0.01461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,4,2,2.6,87,12739,4266105
244758,0.450234912,1.356596131,0.39976018,0.02585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,11,2,3.3,110,38729,4287432
42303,0.513536535,1.222386137,0.828216608,0.0334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,3,2,1.8,93,211995,4298296
189411,0.684330665,1.321356593,0.347425574,0.02552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,11,2,3.9,102,67617,4298400
170579,0.521616814,1.087008372,0.150309768,0.01487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,8,2,2.6,95,8677,4300000
306417,0.651319374,0.606495556,0.669692436,0.02266,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,28,6,2,2.0,90,180735,4304906
241763,0.439676975,1.052897183,0.149846564,0.02338,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,11,2,3.8,112,309303,4305882
250462,0.475941548,0.934316232,0.0,0.02658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,6,2,3.4,88,101789,4306733
288266,0.602657371,1.263884323,0.558176021,0.01109,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,1,2,3.6,97,72216,4309200
253236,0.663167943,1.364680245,0.404550981,0.02134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,3,2,3.5,95,56538,4309200
210106,0.410254283,1.285014189,0.304969546,0.02334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28,11,2,2.6,101,10138,4309200
130080,0.346066889,1.871593054,0.923190282,0.01427,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,8,2,4.5,105,84593,4309200
282295,0.539621962,1.38644914,0.422855019,0.01454,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,2,3.4,114,6671,4320000
286637,0.443776014,1.9892468,1.104590765,0.02467,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,11,2,4.0,126,104057,4320000
299506,0.491615136,1.177351505,0.4175786,0.01209,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,8,2,1.8,120,5141,4320000
251491,0.587382127,1.326462471,0.349517464,0.02668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17,4,2,4.0,131,72084,4320000
261030,0.659792297,1.301326067,0.33298593,0.02412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,6,2,3.8,80,94460,4320000
268136,0.507059639,1.774919205,0.831337633,0.02587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,9,2,3.7,110,238161,4320000
275129,0.621159141,0.906782849,0.0,0.01642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,23,10,2,2.8,106,4723,4320000
210277,0.560606781,1.457351693,0.0,0.02587,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,2,2.7,101,72330,4320000
250819,0.433562902,1.602158066,0.661478032,0.02668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,3,2,3.7,107,86676,4320000
240866,0.580549239,1.326462471,0.349517464,0.02668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,9,8,2,3.6,126,67682,4320000
250164,0.396218102,0.841967413,0.0,0.02538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,4,2,2.4,100,48447,4320000
254179,0.544339867,1.292046699,0.380587634,0.01265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,7,2,2.6,98,74976,4320000
232806,0.47220576,1.392778905,0.431424297,0.01265,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,2,3.3,116,4801,4320000
224766,0.529517256,1.317774771,0.505697599,0.02668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,7,2,3.7,104,69268,4320000
220547,0.417943936,1.238706236,0.278964739,0.02338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,5,2,1.8,85,203801,4320000
178236,0.718355637,1.297637108,0.33298593,0.02287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,1,2,2.8,96,41491,4320000
188841,0.494989822,1.345663368,0.388802038,0.02467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,8,2,1.8,120,18575,4320000
133688,0.738797926,1.107803661,0.171906664,0.02266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,2,3.5,104,59319,4320000
191004,0.588651542,1.433715065,0.477281514,0.02287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,9,2,3.6,122,64413,4320000
56826,0.800866195,1.798211588,0.876709233,0.02658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,9,2,4.1,120,467950,4320000
137293,0.51515544,1.494540834,0.532953805,0.0261,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,3,2,3.7,99,98099,4320000
142320,0.118070204,1.080760168,0.122401714,0.02538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,29,12,2,2.9,102,17945,4320000
145222,0.577761588,1.2289349,0.0,0.02266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,28,7,2,3.1,147,68261,4320000
145223,0.573571696,1.2289349,0.0,0.02266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,30,6,2,3.1,129,115493,4320000
130855,0.507294162,2.425584533,1.52914918,0.00867,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4,2,3.4,120,7228,4320000
141376,0.5743063,1.423590809,0.483260211,0.01548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,9,2,3.0,117,11232,4320000
272974,0.0,1.158344666,0.0,0.02472,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,11,2,3.3,80,16061,4322500
128872,0.609571479,1.271971151,0.320255285,0.02338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,4,2,1.8,97,157330,4322728
287538,0.530662166,1.326005874,0.269121649,0.02585,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,3,2,3.5,98,298308,4324164
173450,0.0,1.211809037,0.0,0.02585,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,22,12,2,1.0,76,79931,4326900
261082,0.382630901,1.089212424,0.188060911,0.04368,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10,2,3.7,95,11971,4333394
57425,0.727677933,1.363331291,0.312315442,0.02552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,19,10,2,3.1,99,302225,4334680
53832,0.777703461,1.738197335,0.825329052,0.02158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12,2,3.2,105,346119,4335691
130964,0.571228545,1.210708332,0.23849227,0.02658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,9,3,2,2.8,90,248721,4342738
255214,0.687885599,1.627466494,0.678913562,0.04368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,15,2,2,2.5,110,54242,4350243
275608,0.543200929,1.746756356,0.821653303,0.02467,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,8,2,4.0,106,256355,4351280
267927,0.097787139,0.998983879,0.192468822,0.02668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,10,2,3.3,92,16749,4366949
261040,0.474650664,1.264947499,0.303471604,0.01403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20,11,2,3.4,96,2434,4374000
251574,0.0,0.96954292,0.0,0.02552,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,2,2.8,90,20743,4377358
176563,0.685158003,0.409007207,0.451168377,0.02538,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,2,2.0,89,145549,4393040
243573,0.444735628,1.170067488,0.28337265,0.02658,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,6,2,3.2,94,174046,4401654
225928,0.497520507,1.139155413,0.154196574,0.01448,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,3,2,3.5,108,40402,4404154
143102,0.084937731,1.32002485,0.0,0.00774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,12,2,3.1,94,1622,4417674
142917,0.618018955,1.283958664,0.34288692,0.02334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21,1,2,2.7,100,29265,4428000
111756,0.616103201,0.87510799,0.966961212,0.02334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,11,7,2,3.9,96,56415,4433994
182349,0.681556656,2.172144749,1.288238162,0.02658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,22,6,2,3.3,85,225575,4439826
58606,0.534393396,1.298432347,0.335244051,0.02585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,2,2.9,98,20175,4440000
189555,0.398592369,1.075096248,0.152104684,0.02552,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,12,2,2.6,97,54701,4445000
176732,0.264075056,1.037066968,0.0,0.04368,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,5,2,2.3,98,209396,4445000
47101,0.116588875,1.358756341,0.394483761,0.01022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,10,2,4.1,99,134383,4445000
109666,0.562498476,1.518146567,0.58330485,0.02587,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,21,11,2,2.3,84,261274,4459053
145486,0.707111336,1.689464872,0.76228285,0.02338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10,2,1.5,100,6131,4478102
254724,0.588655806,1.005143583,0.171906664,0.02579,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,9,2,3.2,97,92645,4482000
132645,0.74076022,1.318042292,0.297029703,0.02372,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,1,2,3.0,93,274472,4484754
311203,0.314314737,1.014537618,0.098546697,0.02585,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,7,2,3.1,94,187507,4500000
239303,0.532309732,1.267899011,0.29564009,0.02467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13,9,2,3.7,101,65381,4500000
125591,0.605967259,0.985880061,0.0,0.00503,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18,7,2,1.7,156,232,4500000
138888,0.62221701,1.432443921,0.467272194,0.02668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,4,2,3.3,98,22187,4500000
180724,0.412830927,0.536836252,0.591280181,0.00836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,6,2,3.4,120,22593,4500000
111229,0.960113167,1.267016898,0.37803254,0.01422,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,8,2,2.5,98,400,4500000
111481,0.467348548,1.250908357,0.304969546,0.0261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,2,3.6,98,55407,4500000
134187,0.691657731,1.578367046,0.63825245,0.01481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,2,3.0,120,1844,4503600
221540,0.624020339,1.203912372,0.241213595,0.02338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,2,2.0,105,203504,4519865
232325,0.512952737,1.286576636,0.118811881,0.02134,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,2,3.8,118,23853,4525656
196255,0.533843553,1.159750752,0.232369757,0.02658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,4,2,3.6,100,242243,4533793
272061,0.700421121,0.657888151,0.118348677,0.01664,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,9,2,1.7,78,76259,4536000
237226,0.441642222,1.517156263,0.302139891,0.02287,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,7,2,3.2,99,10467,4536000
179073,0.752494229,1.615071537,0.674563551,0.02412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16,11,2,4.1,107,182538,4536000
54106,0.364305314,1.144323358,0.165595507,0.02372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,2,3.4,105,440495,4563167
