distrib_score,Action,Animation,Aventure,Biopic,Comedie,Comedie dramatique,Comedie musicale,Drame,Epouvante-horreur,Famille,Fantastique,Guerre,Historique,Musical,Policier,Romance,Science Fiction,Thriller,Western,France,USA,Angleterre,Autres,jour_sortie,mois_sortie,day_of_week_sortie,note_presse,duree,premiere_semaine_france,budget_dollars,acteur_score,directors_score,scenarist_score,nombre_jour,jour_sortie_norm,cos_jour_mois,sin_jour_mois,cos_mois,sin_mois,cos_jour_semaine,sin_jour_semaine
0.02585,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,6,2,3.7,114,61902,953024,4.409890014822477,2.084707664858012,1.2679711095048385,30,0.26666666666666666,-0.10452846326765333,0.9945218953682734,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,6,2,4.2,94,73403,953717,5.127962539029554,3.2540135088252486,0.0,30,0.9333333333333333,0.913545457642601,-0.40673664307580015,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02338,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,21,12,2,2.1,95,65637,957545,3.962545614215957,2.643674153421753,0.0,31,0.6774193548387096,-0.440394151557635,-0.8978045395707414,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02587,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,7,2,3.2,90,58679,960172,4.248700778138398,1.775426253501931,2.3559462907241486,31,0.16129032258064516,0.5289640103269624,0.8486442574947509,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.02516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,9,2,2.9,100,12916,961273,2.4484267318656574,1.4896424129855126,0.499233284958377,30,0.7666666666666667,0.10452846326765387,-0.9945218953682733,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.0261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11,2,3.5,112,53400,962517,4.033226351298978,1.3916911538872472,0.4779109489896358,30,0.03333333333333333,0.9781476007338057,0.20791169081775931,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.02467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,2,3.7,108,45784,964321,2.6924794896273,1.0869945172048685,0.4418968212610735,31,0.16129032258064516,0.5289640103269624,0.8486442574947509,1.0,0.0,0.6234898018587336,0.7818314824680298
0.00682,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,30,11,2,2.5,82,173,969024,2.893232019019403,1.4314329094954894,0.5597822940188756,30,1.0,1.0,-2.4492935982947064e-16,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.01086,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,6,2,2.8,80,63084,970679,4.526254177417497,1.486110463713622,0.5425933085668498,30,0.4666666666666667,-0.9781476007338057,0.20791169081775931,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,6,2,3.3,90,12476,972000,3.4170424746443206,1.206550007525059,0.0,30,0.16666666666666666,0.5000000000000001,0.8660254037844386,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,2,2,3.8,89,12047,972000,1.898672404209683,1.8874824420442808,0.7467449631211,28,0.35714285714285715,-0.6234898018587335,0.7818314824680299,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.01032,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,11,2,3.1,93,3412,972000,3.8038051236398585,1.5991033927989236,0.7919634068670025,30,0.8333333333333334,0.5000000000000001,-0.8660254037844386,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.02516,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,9,2,3.4,100,29589,972000,3.1902688090314513,1.579928829978659,0.6486166443469474,30,0.9,0.8090169943749473,-0.5877852522924734,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.02467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,3,2,3.9,99,48246,973533,4.464880255446144,2.729825711798177,2.0213316747634016,31,0.7419354838709677,-0.05064916883871266,-0.9987165071710528,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.02412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,8,2,4.1,139,51985,975000,1.058065082029759,0.6180508846978217,0.6297410725792443,31,0.8064516129032258,0.34730525284481945,-0.9377521321470808,-0.8660254037844388,-0.4999999999999997,0.6234898018587336,0.7818314824680298
0.0261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10,2,3.5,103,52847,979025,3.391105652935471,2.332500142093036,1.5356676584466595,31,0.12903225806451613,0.6889669190756866,0.72479278722912,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30,6,2,3.5,99,2612,982152,2.1152799250388377,0.9361871158985344,0.023391812865497,30,1.0,1.0,-2.4492935982947064e-16,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.01109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,11,2,4.0,95,26508,982846,4.797235181853797,1.3637914587965445,0.4534264971488659,30,0.5,-1.0,1.2246467991473532e-16,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.03024,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,10,2,3.0,98,86966,984074,3.957030397178425,1.363005688531375,0.4815007816571131,31,0.1935483870967742,0.3473052528448203,0.9377521321470804,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02472,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,13,4,2,3.1,95,8689,987871,2.4805075199849114,1.232396646647194,0.2961032945399803,30,0.43333333333333335,-0.913545457642601,0.40673664307580004,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02583,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,24,11,2,3.4,112,77095,988267,2.397216873750733,1.3108337795160545,0.9861113445809776,30,0.8,0.30901699437494723,-0.9510565162951536,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.0261,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,4,2,2.6,98,105666,989460,2.935322197015873,0.0986470206653692,0.1376874529558219,30,0.4,-0.8090169943749473,0.5877852522924732,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.0123,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,6,2,3.1,86,4327,990000,3.548909148205156,1.44762463703408,0.5409067222511725,30,0.26666666666666666,-0.10452846326765333,0.9945218953682734,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.02266,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,28,9,2,3.3,92,71211,991158,4.478658736375144,1.4634578333151065,0.614505762970185,30,0.9333333333333333,0.913545457642601,-0.40673664307580015,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.02412,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,12,2,3.6,98,64971,997890,3.402276910703884,1.5209133970258428,0.5776810278650955,31,0.45161290322580644,-0.9541392564000488,0.29936312297335804,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,10,2,3.3,88,41993,998059,0.0,1.3768354389171482,0.0,31,0.16129032258064516,0.5289640103269624,0.8486442574947509,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02466,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,24,7,2,3.1,105,753,1000000,0.0,1.3207106235776016,0.3996294366278733,31,0.7741935483870968,0.15142777750457667,-0.9884683243281114,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.00735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,9,2,2.0,83,1276,1000000,2.863836777701002,1.2831935073431282,0.3474031613687685,30,0.8666666666666667,0.6691306063588585,-0.743144825477394,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.01071,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,2,2.0,80,12,1000000,1.899811546884565,1.1879735542761412,0.3204215158357941,30,0.13333333333333333,0.6691306063588582,0.7431448254773941,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.01473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,26,12,2,3.1,88,103423,1000000,2.4350400001873016,1.2987924587799755,0.3366336633663366,31,0.8387096774193549,0.5289640103269624,-0.8486442574947509,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,9,2,2.8,98,15014,1000000,2.4962519192594352,1.237097340638942,0.0,30,0.9,0.8090169943749473,-0.5877852522924734,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.01503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,11,2,3.0,97,464,1000000,2.5239712874490707,1.0774945035437569,0.297029702970297,30,0.3,-0.30901699437494734,0.9510565162951536,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.00588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,2.5,113,1453,1000000,2.225692616792292,1.1097541901150034,0.0,31,0.06451612903225806,0.9189578116202306,0.39435585511331855,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,6,2,3.1,109,2158,1000000,2.8339939087056765,1.4387247165364294,0.4198591336213417,30,0.5666666666666667,-0.9135454576426011,-0.4067366430757998,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.01099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16,9,2,3.6,130,191,1000000,2.9440405020864495,1.0891644382659715,0.2214116148456951,30,0.5333333333333333,-0.9781476007338057,-0.20791169081775907,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.02281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,5,2,3.1,89,7463,1000000,0.0,1.282234321970311,0.4058826935325111,31,0.45161290322580644,-0.9541392564000488,0.29936312297335804,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.02668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,2,2.9,105,3767,1000000,1.7261757099777437,1.41165502751826,0.4777447184446798,30,0.3,-0.30901699437494734,0.9510565162951536,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,24,9,2,3.0,106,1020,1000000,2.97897940761265,1.36056600503103,0.453592727693822,30,0.8,0.30901699437494723,-0.9510565162951536,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.00296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,4,2,3.7,85,115,1000000,1.9134488658613933,1.280849169510149,0.0,30,1.0,1.0,-2.4492935982947064e-16,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02846,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3,2,3.4,95,14061,1000000,4.358607985159255,1.7053087291936044,0.7945764016129966,31,0.1935483870967742,0.3473052528448203,0.9377521321470804,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9,10,2,3.0,99,32500,1000000,4.09840911570077,0.0101010101010101,0.0827977534595564,31,0.2903225806451613,-0.25065253225872064,0.9680771188662043,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.01134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,2,3.1,122,1524,1000000,0.0,0.9626158563456282,0.0350877192982456,30,0.3333333333333333,-0.4999999999999998,0.8660254037844387,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,12,2,3.7,87,5271,1000000,1.9706478925320956,1.4559464229926848,0.0,31,0.12903225806451613,0.6889669190756866,0.72479278722912,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.01448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,12,2,3.9,105,66709,1000000,3.093970343820949,1.187046328604327,0.2366973539459209,31,0.3548387096774194,-0.6121059825476629,0.7907757369376985,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2,2,2.9,105,10214,1000000,2.0342803178579927,1.4134540120053856,0.4119192904010265,28,0.2857142857142857,-0.22252093395631434,0.9749279121818236,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.02429,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,22,2,2,2.1,83,224167,1000000,2.914360912268775,1.5305707391501469,0.6435064559087488,28,0.7857142857142857,0.22252093395631423,-0.9749279121818236,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.00744,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21,3,2,1.9,88,1553,1000000,3.1279941829886915,1.167921751725594,0.2376237623762376,31,0.6774193548387096,-0.440394151557635,-0.8978045395707414,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.01452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,11,2,3.6,82,1278,1000000,0.2177080397819726,1.0297032982042638,0.0,30,0.23333333333333334,0.10452846326765346,0.9945218953682733,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.04368,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,7,2,1.5,86,74209,1000000,2.617928901607611,1.0081463957998054,0.6399166232412715,31,0.3548387096774194,-0.6121059825476629,0.7907757369376985,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.01112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,15,6,2,3.6,114,32527,1000000,3.6770734857169693,1.5420122573769706,0.6668982687742459,30,0.5,-1.0,1.2246467991473532e-16,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.0261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,2,2,3.1,89,38272,1000000,3.197842296826594,1.0574906016983874,0.3600254762318337,28,0.5714285714285714,-0.9009688679024191,-0.433883739117558,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.02552,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,2,3.6,83,5016,1000000,2.355535694882378,1.738831138586618,1.0724989307080115,31,0.3870967741935484,-0.758758122692791,0.6513724827222223,1.0,0.0,0.6234898018587336,0.7818314824680298
0.02175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,10,2,3.4,92,2991,1000000,2.2328060402416385,1.4978067773158206,0.5954639606575258,31,0.8387096774193549,0.5289640103269624,-0.8486442574947509,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.02093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,5,2,2.8,112,954,1000000,2.7210772257390796,1.0345930713787632,0.1169590643274853,31,0.6129032258064516,-0.7587581226927911,-0.651372482722222,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.02467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,2,4.2,118,51324,1000000,1.1360164714331717,1.3946515359035003,0.3849376448680521,30,0.23333333333333334,0.10452846326765346,0.9945218953682733,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,2,3.8,98,41824,1000000,3.8232406720874277,1.2574144819150206,0.292347231327547,31,0.22580645161290322,0.1514277775045767,0.9884683243281114,1.0,0.0,0.6234898018587336,0.7818314824680298
0.02668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,28,1,2,2.8,90,8104,1000000,2.249764523821193,1.41165502751826,0.4777447184446798,31,0.9032258064516129,0.8207634412072763,-0.5712682150947924,1.0,0.0,0.6234898018587336,0.7818314824680298
0.00365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,12,2,3.9,104,1300,1000000,3.092831927333715,1.623761260283593,0.7119448786983962,31,0.5161290322580645,-0.9948693233918952,-0.10116832198743204,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,8,2,3.0,95,83785,1000000,3.256349525795663,1.4487574499906186,0.5678883677841469,31,0.2903225806451613,-0.25065253225872064,0.9680771188662043,-0.8660254037844388,-0.4999999999999997,0.6234898018587336,0.7818314824680298
0.02579,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,4,2,3.6,103,47138,1000000,4.0840105846764665,1.0524726520260184,0.032258064516129,30,0.8666666666666667,0.6691306063588585,-0.743144825477394,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02846,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20,7,2,3.0,110,952331,1000000,3.783081805709316,1.6830090722112514,1.7906970663110453,31,0.6451612903225806,-0.6121059825476627,-0.7907757369376986,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.01475,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13,4,2,4.1,90,32655,1000000,1.4162477451770041,1.8060378403184003,0.9119631827359308,30,0.43333333333333335,-0.913545457642601,0.40673664307580004,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.01282,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,12,2,3.7,106,6321,1004400,1.9787510657268659,1.731442780822222,0.6543207801255507,31,0.4838709677419355,-0.9948693233918952,0.10116832198743228,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.01731,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,11,2,3.7,43,10895,1004452,0.0,0.8517913854229426,0.6165248103757744,30,0.7666666666666667,0.10452846326765387,-0.9945218953682733,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.01022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,11,2,2.6,114,35285,1005539,3.3347091480680136,2.344945564152077,1.5272291235914763,30,0.7333333333333333,-0.10452846326765423,-0.9945218953682733,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
0.01158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,28,9,2,3.2,81,1436,1006560,2.089110196251837,0.9815999930793748,0.0,30,0.9333333333333333,0.913545457642601,-0.40673664307580015,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.02583,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,10,2,3.1,99,4227,1008455,2.9644036582039774,1.7515819410329774,0.8070324859311059,31,0.0967741935483871,0.8207634412072763,0.5712682150947923,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.01549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,27,8,2,3.5,90,99480,1008726,4.299948835922054,1.7905884476333125,0.3276011811707486,31,0.8709677419354839,0.6889669190756865,-0.72479278722912,-0.8660254037844388,-0.4999999999999997,0.6234898018587336,0.7818314824680298
0.0261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,2,3.6,110,20221,1009653,2.910775800056556,2.181808253499403,1.349198077702507,31,0.25806451612903225,-0.05064916883871264,0.9987165071710528,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.02334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,5,2,3.3,90,108,1012973,3.2561633847607863,1.8157392696249604,0.9639279717445428,31,0.9354838709677419,0.9189578116202306,-0.3943558551133187,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.01549,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,4,2,4.0,101,27143,1013100,3.535341411315437,1.31052929658755,0.3553430045890837,30,0.7666666666666667,0.10452846326765387,-0.9945218953682733,6.123233995736766e-17,1.0,0.6234898018587336,0.7818314824680298
0.02552,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,9,2,3.2,103,66095,1013214,3.1611719260848608,2.5936769362907355,1.7235119097648306,30,0.43333333333333335,-0.913545457642601,0.40673664307580004,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.0261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,2,3.8,105,85620,1013902,3.205319470721146,1.6616761086416596,0.8278113040506088,31,0.06451612903225806,0.9189578116202306,0.39435585511331855,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.02334,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,12,2,3.3,98,2713,1014071,1.4918968600765043,0.977840478478222,0.0,31,0.3870967741935484,-0.758758122692791,0.6513724827222223,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.00673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,3,2,3.1,83,1882,1015837,1.4667517693481573,1.040489178121503,0.117885472757802,31,0.7419354838709677,-0.05064916883871266,-0.9987165071710528,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.00979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,10,2,3.3,85,3442,1017579,0.0,1.1326090128564594,0.1737015806843842,31,0.0967741935483871,0.8207634412072763,0.5712682150947923,-1.8369701987210297e-16,-1.0,0.6234898018587336,0.7818314824680298
0.0261,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2,2,3.0,94,41424,1021454,5.430366675113045,1.7414124506399031,0.8091019628278617,28,0.21428571428571427,0.22252093395631445,0.9749279121818236,0.8660254037844387,0.49999999999999994,0.6234898018587336,0.7818314824680298
0.02412,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,16,3,2,2.9,109,33146,1022411,2.8321635682307003,3.340247470136874,0.5397636537847332,31,0.5161290322580645,-0.9948693233918952,-0.10116832198743204,0.5000000000000001,0.8660254037844386,0.6234898018587336,0.7818314824680298
0.02668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,15,6,2,3.4,99,77089,1024166,4.412891534599231,1.3905817774122036,0.5750680331191014,30,0.5,-1.0,1.2246467991473532e-16,-0.8660254037844385,0.5000000000000003,0.6234898018587336,0.7818314824680298
0.00666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,1,2,2.2,97,1268,1026000,4.385876790933694,2.989933892498149,2.580404220388083,31,0.7419354838709677,-0.05064916883871266,-0.9987165071710528,1.0,0.0,0.6234898018587336,0.7818314824680298
0.00484,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,20,9,2,3.0,105,72,1026000,2.2014307033089584,1.296953197218955,0.4347171559261189,30,0.6666666666666666,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,0.6234898018587336,0.7818314824680298
0.02372,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,5,2,2.7,86,68998,1026212,3.6200646935128438,1.840562720002866,0.885907945633273,31,0.967741935483871,0.9795299412524945,-0.20129852008866028,-0.4999999999999998,0.8660254037844387,0.6234898018587336,0.7818314824680298
0.0113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21,12,2,3.7,85,24534,1026432,4.982172932772025,2.285679638126608,1.681844075748831,31,0.6774193548387096,-0.440394151557635,-0.8978045395707414,0.8660254037844384,-0.5000000000000004,0.6234898018587336,0.7818314824680298
0.02338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,18,8,2,2.5,101,60910,1029907,4.76144811640334,1.4768565273706538,0.6039024955127091,31,0.5806451612903226,-0.874346616144582,-0.4853019625310812,-0.8660254037844388,-0.4999999999999997,0.6234898018587336,0.7818314824680298
0.02093,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,2,2.8,120,1863,1031622,2.603258512464997,1.3480787296147088,0.4266110821608476,31,0.22580645161290322,0.1514277775045767,0.9884683243281114,-1.0,1.2246467991473532e-16,0.6234898018587336,0.7818314824680298
0.02538,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,11,2,3.2,105,105324,1034905,4.646571238085373,1.4824165248925651,0.9054484395808002,30,0.13333333333333333,0.6691306063588582,0.7431448254773941,0.49999999999999933,-0.866025403784439,0.6234898018587336,0.7818314824680298
